subject,teacher_id,room_id,day,slot,confidence
math,T049,B-CR-013,Sun,1,0.5
arabic,T040,B-CR-014,Sun,1,0.5
math,T246,B-CR-075,Sun,1,0.5
math,T049,B-CR-012,Sun,2,0.5
english,T044,B-CR-013,Sun,2,0.5
math,T246,B-CR-076,Sun,2,0.5
english,T403,B-CR-077,Sun,2,0.5
english,T421,B-CR-078,Sun,2,0.5
math,T246,B-CR-013,Sun,3,0.5
math,T424,B-CR-049,Sun,3,0.5
math,T427,B-CR-050,Sun,3,0.5
computer,T024,B-CR-004,Sun,4,0.5
geography,T060,B-CR-023,Sun,5,0.5
social,T048,B-CR-024,Sun,5,0.5
science,T072,B-LAB-01,Sun,6,0.5
islamic,T047,B-CR-010,Sun,6,0.5
french,T008,B-CR-011,Sun,6,0.5
chinese,T032,B-CR-012,Sun,6,0.5
art,T020,B-CR-013,Sun,6,0.5
music,T034,B-CR-014,Sun,6,0.5
arabic,T383,B-CR-042,Sun,6,0.5
islamic,T393,B-CR-043,Sun,6,0.5
history,T242,B-CR-044,Sun,6,0.5
computer,T024,B-CR-045,Sun,6,0.5
social,T289,B-CR-046,Sun,6,0.5
english,T044,B-CR-005,Sun,7,0.5
english,T403,B-CR-049,Sun,7,0.5
music,T034,B-CR-003,Sun,8,0.5
math,T424,B-CR-032,Sun,8,0.5
math,T049,B-CR-012,Mon,1,0.5
arabic,T040,B-CR-013,Mon,1,0.5
arabic,T383,B-CR-075,Mon,1,0.5
math,T049,B-CR-015,Mon,2,0.5
english,T044,B-CR-016,Mon,2,0.5
math,T246,B-CR-075,Mon,2,0.5
english,T421,B-CR-076,Mon,2,0.5
science,T072,B-LAB-02,Mon,3,0.5
pe,T004,B-PG-03,Mon,3,0.5
math,T424,B-CR-040,Mon,3,0.5
math,T427,B-CR-041,Mon,3,0.5
history,T052,B-CR-016,Mon,5,0.5
geography,T060,B-CR-017,Mon,5,0.5
islamic,T393,B-CR-027,Mon,6,0.5
history,T242,B-CR-028,Mon,6,0.5
geography,T257,B-CR-029,Mon,6,0.5
english,T044,B-CR-007,Mon,7,0.5
french,T008,B-CR-054,Mon,7,0.5
math,T424,B-CR-032,Mon,8,0.5
math,T049,B-CR-012,Tue,1,0.5
arabic,T040,B-CR-013,Tue,1,0.5
math,T246,B-CR-074,Tue,1,0.5
math,T049,B-CR-010,Tue,2,0.5
english,T044,B-CR-011,Tue,2,0.5
math,T246,B-CR-078,Tue,2,0.5
english,T403,B-CR-079,Tue,2,0.5
science,T072,B-LAB-02,Tue,3,0.5
math,T427,B-CR-038,Tue,3,0.5
islamic,T047,B-CR-009,Tue,5,0.5
history,T052,B-CR-010,Tue,5,0.5
library,T002,B-LIB-01,Tue,5,0.5
islamic,T393,B-CR-020,Tue,6,0.5
english,T044,B-CR-007,Tue,7,0.5
english,T403,B-CR-046,Tue,7,0.5
art,T020,B-CR-047,Tue,7,0.5
math,T424,B-CR-030,Tue,8,0.5
math,T049,B-CR-012,Wed,1,0.5
math,T246,B-CR-072,Wed,1,0.5
arabic,T383,B-CR-073,Wed,1,0.5
math,T049,B-CR-011,Wed,2,0.5
science,T072,B-LAB-04,Wed,2,0.5
english,T044,B-CR-012,Wed,2,0.5
math,T246,B-CR-078,Wed,2,0.5
english,T403,B-CR-079,Wed,2,0.5
science,T072,B-LAB-02,Wed,3,0.5
islamic,T047,B-CR-007,Wed,5,0.5
english,T044,B-CR-006,Wed,7,0.5
english,T403,B-CR-043,Wed,7,0.5
math,T424,B-CR-022,Wed,8,0.5
music,T038,B-CR-023,Wed,8,0.5
math,T049,B-CR-007,Thu,1,0.5
arabic,T040,B-CR-008,Thu,1,0.5
math,T246,B-CR-053,Thu,1,0.5
arabic,T383,B-CR-054,Thu,1,0.5
science,T072,B-LAB-02,Thu,2,0.5
english,T044,B-CR-010,Thu,2,0.5
science,T072,B-LAB-02,Thu,3,0.5
islamic,T047,B-CR-005,Thu,5,0.5
islamic,T393,B-CR-052,Thu,5,0.5
geography,T257,B-CR-053,Thu,5,0.5
english,T403,B-CR-038,Thu,7,0.5
art,T022,B-CR-024,Thu,8,0.5
