subject,teacher_id,room_id,day,slot,confidence
math,T445,A-CR-043,Sun,1,0.5
arabic,T164,A-CR-044,Sun,1,0.5
math,T445,A-CR-023,Sun,2,0.5
islamic,T373,A-CR-073,Sun,5,0.5
arabic,T231,A-CR-018,Sun,7,0.5
arabic,T164,A-CR-045,Sun,7,0.5
math,T107,A-CR-005,Sun,8,0.5
math,T445,A-CR-040,Mon,1,0.5
arabic,T164,A-CR-041,Mon,1,0.5
math,T445,A-CR-027,Mon,2,0.5
islamic,T373,A-CR-074,Mon,5,0.5
social,T171,A-CR-075,Mon,5,0.5
arabic,T164,A-CR-024,Mon,6,0.5
arabic,T231,A-CR-009,Mon,7,0.5
arabic,T164,A-CR-037,Mon,7,0.5
math,T107,A-CR-005,Mon,8,0.5
math,T445,A-CR-040,Tue,1,0.5
arabic,T164,A-CR-041,Tue,1,0.5
math,T445,A-CR-021,Tue,2,0.5
math,T149,A-CR-029,Tue,2,0.5
pe,T018,A-PG-03,Tue,4,0.5
islamic,T373,A-CR-054,Tue,5,0.5
history,T141,A-CR-055,Tue,5,0.5
geography,T142,A-CR-056,Tue,5,0.5
math,T424,A-CR-076,Tue,6,0.5
arabic,T231,A-CR-004,Tue,7,0.5
math,T107,A-CR-005,Tue,8,0.5
math,T445,A-CR-040,Wed,1,0.5
arabic,T164,A-CR-041,Wed,1,0.5
math,T445,A-CR-030,Wed,2,0.5
islamic,T373,A-CR-048,Wed,5,0.5
history,T141,A-CR-049,Wed,5,0.5
geography,T142,A-CR-050,Wed,5,0.5
math,T424,A-CR-065,Wed,6,0.5
math,T134,A-CR-066,Wed,6,0.5
arabic,T231,A-CR-067,Wed,6,0.5
history,T357,A-CR-068,Wed,6,0.5
geography,T345,A-CR-069,Wed,6,0.5
arabic,T143,A-CR-018,Wed,7,0.5
arabic,T164,A-CR-019,Wed,7,0.5
math,T445,A-CR-031,Thu,1,0.5
math,T149,A-CR-050,Thu,1,0.5
math,T424,A-CR-053,Thu,6,0.5
arabic,T231,A-CR-054,Thu,6,0.5
social,T369,A-CR-055,Thu,6,0.5
history,T357,A-CR-056,Thu,6,0.5
geography,T345,A-CR-057,Thu,6,0.5
arabic,T143,A-CR-019,Thu,7,0.5
