subject,teacher_id,room_id,day,slot,confidence
arabic,T354,A-CR-004,Sun,1,0.5
science,T459,A-LAB-01,Sun,1,0.5
arabic,T233,A-CR-046,Sun,1,0.5
science,T459,A-LAB-02,Sun,2,0.5
science,T459,A-LAB-01,Sun,3,0.5
islamic,T382,A-CR-007,Sun,5,0.5
computer,T029,A-CR-008,Sun,5,0.5
islamic,T292,A-CR-079,Sun,5,0.5
social,T272,A-CR-080,Sun,5,0.5
history,T481,A-CR-081,Sun,5,0.5
geography,T493,A-CR-082,Sun,5,0.5
math,T355,A-CR-004,Sun,6,0.5
geography,T199,A-CR-005,Sun,6,0.5
math,T132,A-CR-040,Sun,6,0.5
math,T155,A-CR-041,Sun,6,0.5
arabic,T233,A-CR-042,Sun,6,0.5
arabic,T349,A-CR-019,Sun,7,0.5
arabic,T354,A-CR-003,Mon,1,0.5
arabic,T233,A-CR-043,Mon,1,0.5
math,T355,A-CR-001,Mon,3,0.5
science,T459,A-LAB-01,Mon,3,0.5
islamic,T382,A-CR-003,Mon,5,0.5
social,T043,A-CR-004,Mon,5,0.5
history,T481,A-CR-081,Mon,5,0.5
geography,T493,A-CR-082,Mon,5,0.5
math,T355,A-CR-004,Mon,6,0.5
math,T132,A-CR-029,Mon,6,0.5
math,T155,A-CR-030,Mon,6,0.5
arabic,T349,A-CR-011,Mon,7,0.5
arabic,T354,A-CR-002,Tue,1,0.5
library,T005,A-LIB-01,Tue,2,0.5
math,T355,A-CR-001,Tue,3,0.5
science,T459,A-LAB-01,Tue,3,0.5
islamic,T382,A-CR-005,Tue,5,0.5
history,T195,A-CR-006,Tue,5,0.5
math,T355,A-CR-004,Tue,6,0.5
math,T132,A-CR-027,Tue,6,0.5
math,T155,A-CR-028,Tue,6,0.5
arabic,T349,A-CR-081,Tue,6,0.5
history,T250,A-CR-082,Tue,6,0.5
geography,T237,A-CR-083,Tue,6,0.5
arabic,T349,A-CR-006,Tue,7,0.5
arabic,T354,A-CR-004,Wed,1,0.5
arabic,T233,A-CR-043,Wed,1,0.5
math,T355,A-CR-001,Wed,3,0.5
science,T459,A-LAB-01,Wed,3,0.5
pe,T013,A-PG-01,Wed,4,0.5
islamic,T382,A-CR-006,Wed,5,0.5
history,T195,A-CR-007,Wed,5,0.5
islamic,T418,A-CR-052,Wed,5,0.5
math,T355,A-CR-002,Wed,6,0.5
math,T132,A-CR-023,Wed,6,0.5
math,T155,A-CR-024,Wed,6,0.5
history,T250,A-CR-075,Wed,6,0.5
geography,T237,A-CR-076,Wed,6,0.5
arabic,T354,A-CR-005,Thu,1,0.5
arabic,T233,A-CR-034,Thu,1,0.5
math,T355,A-CR-002,Thu,2,0.5
math,T355,A-CR-001,Thu,3,0.5
science,T459,A-LAB-01,Thu,3,0.5
geography,T199,A-CR-002,Thu,5,0.5
islamic,T336,A-CR-028,Thu,5,0.5
islamic,T418,A-CR-029,Thu,5,0.5
math,T132,A-CR-018,Thu,6,0.5
arabic,T349,A-CR-061,Thu,6,0.5
social,T405,A-CR-062,Thu,6,0.5
