subject,teacher_id,room_id,day,slot,confidence
islamic,T084,A-CR-081,Sun,1,0.5
social,T082,A-CR-082,Sun,1,0.5
islamic,T084,A-CR-045,Sun,2,0.5
arabic,T233,A-CR-014,Sun,3,0.5
english,T301,A-CR-015,Sun,3,0.5
english,T076,A-CR-016,Sun,3,0.5
english,T308,A-CR-017,Sun,3,0.5
islamic,T126,A-CR-030,Sun,4,0.5
social,T484,A-CR-031,Sun,4,0.5
islamic,T126,A-CR-052,Sun,7,0.5
islamic,T084,A-CR-079,Mon,1,0.5
arabic,T233,A-CR-042,Mon,2,0.5
islamic,T084,A-CR-043,Mon,2,0.5
english,T076,A-CR-013,Mon,3,0.5
english,T308,A-CR-014,Mon,3,0.5
islamic,T126,A-CR-021,Mon,4,0.5
arabic,T046,A-CR-052,Mon,7,0.5
islamic,T126,A-CR-053,Mon,7,0.5
arabic,T233,A-CR-038,Tue,2,0.5
islamic,T084,A-CR-039,Tue,2,0.5
english,T301,A-CR-014,Tue,3,0.5
english,T076,A-CR-015,Tue,3,0.5
islamic,T292,A-CR-089,Tue,4,0.5
islamic,T042,A-CR-090,Tue,4,0.5
arabic,T046,A-CR-035,Tue,7,0.5
arabic,T056,A-CR-036,Tue,7,0.5
islamic,T084,A-CR-074,Wed,1,0.5
arabic,T233,A-CR-047,Wed,2,0.5
english,T301,A-CR-011,Wed,3,0.5
islamic,T126,A-CR-014,Wed,4,0.5
islamic,T292,A-CR-066,Wed,4,0.5
islamic,T075,A-CR-067,Wed,4,0.5
social,T359,A-CR-068,Wed,4,0.5
arabic,T056,A-CR-030,Wed,7,0.5
arabic,T233,A-CR-035,Thu,2,0.5
english,T076,A-CR-010,Thu,3,0.5
islamic,T126,A-CR-008,Thu,4,0.5
islamic,T292,A-CR-065,Thu,4,0.5
islamic,T042,A-CR-066,Thu,4,0.5
arabic,T056,A-CR-034,Thu,7,0.5
