subject,teacher_id,room_id,day,slot,confidence
math,T154,A-CR-017,Sun,1,0.5
arabic,T483,A-CR-018,Sun,1,0.5
arabic,T269,A-CR-055,Sun,1,0.5
math,T154,A-CR-009,Sun,2,0.5
pe,T017,A-PG-01,Sun,4,0.5
islamic,T434,A-CR-037,Sun,5,0.5
history,T250,A-CR-038,Sun,5,0.5
geography,T254,A-CR-039,Sun,5,0.5
history,T250,A-CR-011,Sun,6,0.5
math,T103,A-CR-064,Sun,6,0.5
math,T137,A-CR-065,Sun,6,0.5
arabic,T395,A-CR-028,Sun,7,0.5
math,T154,A-CR-018,Mon,1,0.5
arabic,T269,A-CR-052,Mon,1,0.5
math,T154,A-CR-011,Mon,2,0.5
islamic,T434,A-CR-025,Mon,5,0.5
islamic,T447,A-CR-026,Mon,5,0.5
social,T083,A-CR-027,Mon,5,0.5
math,T137,A-CR-044,Mon,6,0.5
arabic,T418,A-CR-020,Mon,7,0.5
math,T154,A-CR-016,Tue,1,0.5
arabic,T483,A-CR-017,Tue,1,0.5
library,T013,A-LIB-01,Tue,1,0.5
arabic,T269,A-CR-050,Tue,1,0.5
islamic,T434,A-CR-019,Tue,5,0.5
computer,T029,A-CR-020,Tue,5,0.5
islamic,T464,A-CR-074,Tue,5,0.5
islamic,T228,A-CR-075,Tue,5,0.5
social,T286,A-CR-076,Tue,5,0.5
geography,T058,A-CR-077,Tue,5,0.5
math,T103,A-CR-036,Tue,6,0.5
math,T137,A-CR-037,Tue,6,0.5
arabic,T395,A-CR-010,Tue,7,0.5
math,T154,A-CR-017,Wed,1,0.5
arabic,T483,A-CR-018,Wed,1,0.5
arabic,T269,A-CR-052,Wed,1,0.5
math,T154,A-CR-014,Wed,2,0.5
history,T054,A-CR-068,Wed,5,0.5
geography,T058,A-CR-069,Wed,5,0.5
arabic,T483,A-CR-006,Wed,6,0.5
math,T103,A-CR-034,Wed,6,0.5
arabic,T395,A-CR-005,Wed,7,0.5
math,T154,A-CR-015,Thu,1,0.5
arabic,T483,A-CR-016,Thu,1,0.5
arabic,T269,A-CR-041,Thu,1,0.5
math,T154,A-CR-005,Thu,2,0.5
math,T103,A-CR-018,Thu,2,0.5
math,T137,A-CR-019,Thu,2,0.5
geography,T254,A-CR-009,Thu,5,0.5
islamic,T382,A-CR-047,Thu,5,0.5
islamic,T464,A-CR-048,Thu,5,0.5
history,T054,A-CR-049,Thu,5,0.5
math,T103,A-CR-026,Thu,6,0.5
arabic,T395,A-CR-004,Thu,7,0.5
