subject,teacher_id,room_id,day,slot,confidence
arabic,T395,A-CR-083,Sun,3,0.5
islamic,T400,A-CR-084,Sun,3,0.5
islamic,T400,A-CR-005,Sun,4,0.5
social,T259,A-CR-087,Sun,4,0.5
social,T211,A-CR-088,Sun,7,0.5
islamic,T453,A-CR-037,Sun,8,0.5
arabic,T395,A-CR-071,Mon,3,0.5
islamic,T400,A-CR-003,Mon,4,0.5
islamic,T453,A-CR-048,Mon,4,0.5
islamic,T453,A-CR-025,Mon,8,0.5
arabic,T395,A-CR-063,Tue,3,0.5
islamic,T400,A-CR-064,Tue,3,0.5
islamic,T400,A-CR-003,Tue,4,0.5
islamic,T453,A-CR-051,Tue,4,0.5
arabic,T395,A-CR-055,Wed,3,0.5
islamic,T453,A-CR-043,Wed,4,0.5
social,T283,A-CR-082,Thu,1,0.5
arabic,T395,A-CR-079,Thu,2,0.5
islamic,T400,A-CR-080,Thu,2,0.5
islamic,T453,A-CR-039,Thu,4,0.5
