subject,teacher_id,room_id,day,slot,confidence
math,T361,A-CR-013,Sun,1,0.5
arabic,T288,A-CR-014,Sun,1,0.5
math,T320,A-CR-052,Sun,1,0.5
math,T361,A-CR-007,Sun,2,0.5
math,T320,A-CR-027,Sun,2,0.5
islamic,T313,A-CR-022,Sun,5,0.5
islamic,T318,A-CR-023,Sun,5,0.5
computer,T024,A-CR-024,Sun,5,0.5
social,T477,A-CR-025,Sun,5,0.5
history,T485,A-CR-026,Sun,5,0.5
geography,T492,A-CR-027,Sun,5,0.5
arabic,T288,A-CR-009,Sun,6,0.5
math,T320,A-CR-054,Sun,6,0.5
arabic,T065,A-CR-055,Sun,6,0.5
history,T188,A-CR-056,Sun,6,0.5
geography,T176,A-CR-057,Sun,6,0.5
arabic,T065,A-CR-011,Sun,7,0.5
arabic,T457,A-CR-025,Sun,7,0.5
math,T361,A-CR-012,Mon,1,0.5
arabic,T288,A-CR-013,Mon,1,0.5
math,T320,A-CR-049,Mon,1,0.5
math,T361,A-CR-008,Mon,2,0.5
math,T320,A-CR-030,Mon,2,0.5
history,T485,A-CR-017,Mon,5,0.5
geography,T492,A-CR-018,Mon,5,0.5
islamic,T091,A-CR-090,Mon,5,0.5
math,T320,A-CR-036,Mon,6,0.5
arabic,T065,A-CR-037,Mon,6,0.5
arabic,T065,A-CR-007,Mon,7,0.5
arabic,T457,A-CR-017,Mon,7,0.5
math,T361,A-CR-009,Tue,1,0.5
arabic,T288,A-CR-010,Tue,1,0.5
math,T320,A-CR-047,Tue,1,0.5
math,T361,A-CR-011,Tue,2,0.5
math,T315,A-CR-031,Tue,2,0.5
library,T006,A-LIB-01,Tue,5,0.5
islamic,T091,A-CR-070,Tue,5,0.5
arabic,T457,A-CR-008,Tue,7,0.5
math,T267,A-CR-008,Tue,8,0.5
math,T361,A-CR-013,Wed,1,0.5
arabic,T288,A-CR-014,Wed,1,0.5
math,T320,A-CR-049,Wed,1,0.5
math,T361,A-CR-011,Wed,2,0.5
math,T320,A-CR-034,Wed,2,0.5
math,T149,A-CR-041,Wed,2,0.5
pe,T014,A-PG-01,Wed,3,0.5
islamic,T297,A-CR-018,Wed,5,0.5
islamic,T091,A-CR-062,Wed,5,0.5
social,T239,A-CR-063,Wed,5,0.5
arabic,T457,A-CR-003,Wed,7,0.5
math,T267,A-CR-001,Wed,8,0.5
math,T361,A-CR-012,Thu,1,0.5
math,T049,A-CR-026,Thu,2,0.5
math,T149,A-CR-027,Thu,2,0.5
math,T244,A-CR-028,Thu,2,0.5
islamic,T297,A-CR-008,Thu,5,0.5
islamic,T069,A-CR-038,Thu,5,0.5
history,T188,A-CR-039,Thu,5,0.5
geography,T176,A-CR-040,Thu,5,0.5
art,T026,A-CR-004,Thu,6,0.5
arabic,T065,A-CR-023,Thu,6,0.5
arabic,T457,A-CR-002,Thu,7,0.5
math,T244,A-CR-003,Thu,8,0.5
math,T267,A-CR-004,Thu,8,0.5
