subject,teacher_id,room_id,day,slot,confidence
arabic,T407,A-CR-085,Sun,3,0.5
islamic,T414,A-CR-086,Sun,3,0.5
islamic,T414,A-CR-006,Sun,4,0.5
islamic,T466,A-CR-088,Sun,4,0.5
social,T264,A-CR-089,Sun,4,0.5
social,T224,A-CR-089,Sun,7,0.5
islamic,T466,A-CR-038,Sun,8,0.5
arabic,T407,A-CR-072,Mon,3,0.5
islamic,T414,A-CR-073,Mon,3,0.5
islamic,T414,A-CR-004,Mon,4,0.5
islamic,T466,A-CR-049,Mon,4,0.5
arabic,T407,A-CR-065,Tue,3,0.5
islamic,T414,A-CR-066,Tue,3,0.5
islamic,T414,A-CR-004,Tue,4,0.5
islamic,T466,A-CR-052,Tue,4,0.5
islamic,T466,A-CR-044,Wed,4,0.5
arabic,T407,A-CR-081,Thu,2,0.5
social,T286,A-CR-082,Thu,2,0.5
arabic,T407,A-CR-048,Thu,3,0.5
islamic,T466,A-CR-040,Thu,4,0.5
