subject,teacher_id,room_id,day,slot,confidence
math,T204,B-CR-045,Sun,1,0.5
arabic,T297,B-CR-046,Sun,1,0.5
math,T204,B-CR-045,Sun,2,0.5
english,T262,B-CR-046,Sun,2,0.5
math,T204,B-CR-008,Sun,3,0.5
math,T328,B-CR-030,Sun,3,0.5
pe,T004,B-PG-04,Sun,4,0.5
computer,T030,B-CR-008,Sun,4,0.5
english,T260,B-CR-021,Sun,7,0.5
art,T028,B-CR-057,Sun,7,0.5
french,T008,B-CR-012,Sun,8,0.5
music,T038,B-CR-013,Sun,8,0.5
math,T094,B-CR-050,Sun,8,0.5
arabic,T297,B-CR-043,Mon,1,0.5
math,T204,B-CR-045,Mon,2,0.5
english,T260,B-CR-046,Mon,2,0.5
math,T204,B-CR-005,Mon,3,0.5
math,T328,B-CR-019,Mon,3,0.5
math,T094,B-CR-056,Mon,3,0.5
math,T107,B-CR-057,Mon,3,0.5
islamic,T313,B-CR-063,Mon,5,0.5
history,T166,B-CR-064,Mon,5,0.5
geography,T175,B-CR-065,Mon,5,0.5
social,T210,B-CR-066,Mon,5,0.5
math,T094,B-CR-049,Mon,8,0.5
art,T030,B-CR-050,Mon,8,0.5
math,T204,B-CR-041,Tue,1,0.5
arabic,T297,B-CR-042,Tue,1,0.5
english,T260,B-CR-043,Tue,2,0.5
english,T262,B-CR-044,Tue,2,0.5
math,T204,B-CR-002,Tue,3,0.5
math,T328,B-CR-018,Tue,3,0.5
math,T094,B-CR-056,Tue,3,0.5
chinese,T032,B-CR-008,Tue,4,0.5
islamic,T313,B-CR-031,Tue,5,0.5
history,T166,B-CR-032,Tue,5,0.5
geography,T175,B-CR-033,Tue,5,0.5
english,T260,B-CR-021,Tue,7,0.5
french,T012,B-CR-022,Tue,7,0.5
math,T094,B-CR-048,Tue,8,0.5
arabic,T297,B-CR-040,Wed,1,0.5
math,T204,B-CR-043,Wed,2,0.5
english,T260,B-CR-044,Wed,2,0.5
math,T328,B-CR-017,Wed,3,0.5
math,T094,B-CR-050,Wed,3,0.5
islamic,T313,B-CR-025,Wed,5,0.5
art,T030,B-CR-014,Wed,6,0.5
music,T038,B-CR-015,Wed,6,0.5
math,T328,B-CR-056,Wed,6,0.5
arabic,T164,B-CR-057,Wed,6,0.5
islamic,T125,B-CR-058,Wed,6,0.5
islamic,T182,B-CR-059,Wed,6,0.5
history,T429,B-CR-060,Wed,6,0.5
geography,T440,B-CR-061,Wed,6,0.5
social,T439,B-CR-062,Wed,6,0.5
math,T204,B-CR-028,Thu,1,0.5
math,T328,B-CR-077,Thu,1,0.5
arabic,T164,B-CR-078,Thu,1,0.5
english,T260,B-CR-034,Thu,2,0.5
math,T328,B-CR-079,Thu,2,0.5
math,T328,B-CR-015,Thu,3,0.5
math,T094,B-CR-043,Thu,3,0.5
computer,T028,B-CR-006,Thu,4,0.5
islamic,T313,B-CR-016,Thu,5,0.5
math,T328,B-CR-042,Thu,6,0.5
arabic,T135,B-CR-043,Thu,6,0.5
arabic,T143,B-CR-044,Thu,6,0.5
islamic,T125,B-CR-045,Thu,6,0.5
islamic,T182,B-CR-046,Thu,6,0.5
history,T429,B-CR-047,Thu,6,0.5
geography,T440,B-CR-048,Thu,6,0.5
english,T260,B-CR-013,Thu,7,0.5
math,T094,B-CR-038,Thu,8,0.5
