subject,teacher_id,room_id,day,slot,confidence
math,T101,B-CR-009,Sun,1,0.5
science,T077,B-LAB-04,Sun,1,0.5
arabic,T129,B-CR-010,Sun,1,0.5
math,T380,B-CR-071,Sun,1,0.5
arabic,T432,B-CR-072,Sun,1,0.5
math,T101,B-CR-008,Sun,2,0.5
english,T102,B-CR-009,Sun,2,0.5
math,T380,B-CR-074,Sun,2,0.5
math,T101,B-CR-002,Sun,3,0.5
science,T077,B-LAB-01,Sun,3,0.5
math,T137,B-CR-048,Sun,3,0.5
history,T120,B-CR-015,Sun,5,0.5
geography,T124,B-CR-016,Sun,5,0.5
social,T083,B-CR-017,Sun,5,0.5
islamic,T434,B-CR-038,Sun,6,0.5
history,T437,B-CR-039,Sun,6,0.5
english,T102,B-CR-003,Sun,7,0.5
math,T101,B-CR-008,Mon,1,0.5
arabic,T129,B-CR-009,Mon,1,0.5
math,T380,B-CR-072,Mon,1,0.5
arabic,T432,B-CR-073,Mon,1,0.5
math,T101,B-CR-011,Mon,2,0.5
english,T102,B-CR-012,Mon,2,0.5
math,T380,B-CR-073,Mon,2,0.5
math,T101,B-CR-001,Mon,3,0.5
pe,T013,B-PG-01,Mon,3,0.5
math,T132,B-CR-038,Mon,3,0.5
islamic,T126,B-CR-012,Mon,5,0.5
history,T120,B-CR-013,Mon,5,0.5
french,T009,B-CR-006,Mon,6,0.5
art,T027,B-CR-007,Mon,6,0.5
music,T035,B-CR-008,Mon,6,0.5
english,T102,B-CR-005,Mon,7,0.5
math,T132,B-CR-030,Mon,8,0.5
art,T021,B-CR-031,Mon,8,0.5
science,T077,B-LAB-04,Tue,1,0.5
arabic,T129,B-CR-009,Tue,1,0.5
math,T380,B-CR-070,Tue,1,0.5
arabic,T432,B-CR-071,Tue,1,0.5
science,T077,B-LAB-03,Tue,2,0.5
english,T102,B-CR-007,Tue,2,0.5
math,T380,B-CR-076,Tue,2,0.5
math,T132,B-CR-035,Tue,3,0.5
computer,T023,B-CR-001,Tue,4,0.5
islamic,T126,B-CR-006,Tue,5,0.5
geography,T124,B-CR-007,Tue,5,0.5
islamic,T434,B-CR-019,Tue,6,0.5
english,T102,B-CR-005,Tue,7,0.5
french,T009,B-CR-044,Tue,7,0.5
math,T132,B-CR-029,Tue,8,0.5
math,T101,B-CR-008,Wed,1,0.5
science,T077,B-LAB-04,Wed,1,0.5
arabic,T129,B-CR-009,Wed,1,0.5
library,T005,B-LIB-01,Wed,1,0.5
math,T380,B-CR-069,Wed,1,0.5
math,T101,B-CR-007,Wed,2,0.5
science,T077,B-LAB-02,Wed,2,0.5
english,T102,B-CR-008,Wed,2,0.5
math,T380,B-CR-076,Wed,2,0.5
math,T132,B-CR-031,Wed,3,0.5
computer,T029,B-CR-010,Wed,4,0.5
islamic,T126,B-CR-005,Wed,5,0.5
islamic,T434,B-CR-075,Wed,5,0.5
geography,T438,B-CR-076,Wed,5,0.5
social,T316,B-CR-077,Wed,5,0.5
english,T102,B-CR-004,Wed,7,0.5
music,T035,B-CR-041,Wed,7,0.5
math,T132,B-CR-020,Wed,8,0.5
math,T101,B-CR-005,Thu,1,0.5
math,T380,B-CR-050,Thu,1,0.5
arabic,T432,B-CR-051,Thu,1,0.5
science,T077,B-LAB-01,Thu,2,0.5
english,T102,B-CR-008,Thu,2,0.5
math,T132,B-CR-030,Thu,3,0.5
islamic,T126,B-CR-003,Thu,5,0.5
islamic,T434,B-CR-044,Thu,5,0.5
history,T437,B-CR-045,Thu,5,0.5
geography,T438,B-CR-046,Thu,5,0.5
computer,T023,B-CR-047,Thu,5,0.5
chinese,T031,B-CR-001,Thu,6,0.5
english,T161,B-CR-030,Thu,7,0.5
english,T099,B-CR-031,Thu,7,0.5
english,T102,B-CR-032,Thu,7,0.5
english,T110,B-CR-033,Thu,7,0.5
english,T148,B-CR-034,Thu,7,0.5
english,T168,B-CR-035,Thu,7,0.5
english,T177,B-CR-036,Thu,7,0.5
art,T027,B-CR-037,Thu,7,0.5
math,T132,B-CR-023,Thu,8,0.5
