subject,teacher_id,room_id,day,slot,confidence
arabic,T443,A-CR-067,Sun,2,0.5
arabic,T443,A-CR-051,Sun,3,0.5
english,T243,A-CR-052,Sun,3,0.5
islamic,T053,A-CR-053,Sun,3,0.5
islamic,T337,A-CR-055,Sun,4,0.5
social,T474,A-CR-056,Sun,4,0.5
islamic,T337,A-CR-060,Sun,7,0.5
islamic,T463,A-CR-065,Sun,8,0.5
arabic,T443,A-CR-060,Mon,2,0.5
islamic,T053,A-CR-061,Mon,2,0.5
english,T202,A-CR-047,Mon,3,0.5
english,T322,A-CR-048,Mon,3,0.5
islamic,T053,A-CR-049,Mon,3,0.5
islamic,T337,A-CR-033,Mon,4,0.5
islamic,T381,A-CR-046,Mon,8,0.5
islamic,T406,A-CR-047,Mon,8,0.5
social,T092,A-CR-082,Tue,1,0.5
arabic,T443,A-CR-060,Tue,2,0.5
islamic,T053,A-CR-061,Tue,2,0.5
english,T202,A-CR-044,Tue,3,0.5
english,T243,A-CR-045,Tue,3,0.5
islamic,T053,A-CR-046,Tue,3,0.5
islamic,T337,A-CR-034,Tue,4,0.5
arabic,T318,A-CR-052,Tue,7,0.5
islamic,T406,A-CR-038,Tue,8,0.5
islamic,T463,A-CR-039,Tue,8,0.5
islamic,T053,A-CR-065,Wed,2,0.5
english,T202,A-CR-036,Wed,3,0.5
english,T243,A-CR-037,Wed,3,0.5
islamic,T337,A-CR-025,Wed,4,0.5
arabic,T318,A-CR-051,Wed,7,0.5
islamic,T381,A-CR-007,Wed,8,0.5
arabic,T443,A-CR-049,Thu,2,0.5
english,T202,A-CR-032,Thu,3,0.5
english,T243,A-CR-033,Thu,3,0.5
islamic,T337,A-CR-021,Thu,4,0.5
social,T389,A-CR-087,Thu,4,0.5
arabic,T119,A-CR-053,Thu,7,0.5
arabic,T231,A-CR-054,Thu,7,0.5
arabic,T318,A-CR-055,Thu,7,0.5
