subject,teacher_id,room_id,day,slot,confidence
islamic,T453,A-CR-072,Sun,2,0.5
arabic,T422,A-CR-057,Sun,3,0.5
islamic,T453,A-CR-058,Sun,3,0.5
social,T051,A-CR-074,Sun,7,0.5
islamic,T299,A-CR-024,Sun,8,0.5
arabic,T422,A-CR-066,Mon,2,0.5
islamic,T453,A-CR-067,Mon,2,0.5
islamic,T299,A-CR-035,Mon,4,0.5
social,T133,A-CR-036,Mon,4,0.5
islamic,T299,A-CR-017,Mon,8,0.5
social,T238,A-CR-087,Tue,1,0.5
arabic,T422,A-CR-068,Tue,2,0.5
arabic,T422,A-CR-048,Tue,3,0.5
islamic,T299,A-CR-039,Tue,4,0.5
arabic,T241,A-CR-055,Tue,7,0.5
arabic,T382,A-CR-056,Tue,7,0.5
arabic,T422,A-CR-071,Wed,2,0.5
islamic,T453,A-CR-072,Wed,2,0.5
islamic,T299,A-CR-028,Wed,4,0.5
arabic,T241,A-CR-056,Wed,7,0.5
islamic,T453,A-CR-075,Thu,1,0.5
islamic,T453,A-CR-054,Thu,2,0.5
islamic,T299,A-CR-024,Thu,4,0.5
arabic,T241,A-CR-060,Thu,7,0.5
arabic,T269,A-CR-061,Thu,7,0.5
