subject,teacher_id,room_id,day,slot,confidence
math,T140,B-CR-021,Sun,1,0.5
arabic,T091,B-CR-022,Sun,1,0.5
english,T147,B-CR-019,Sun,2,0.5
library,T006,B-LIB-01,Sun,2,0.5
math,T140,B-CR-004,Sun,3,0.5
math,T267,B-CR-017,Sun,3,0.5
math,T473,B-CR-054,Sun,3,0.5
geography,T116,B-CR-037,Sun,5,0.5
social,T112,B-CR-038,Sun,5,0.5
chinese,T032,B-CR-039,Sun,5,0.5
science,T149,B-LAB-04,Sun,6,0.5
math,T267,B-CR-056,Sun,6,0.5
arabic,T436,B-CR-057,Sun,6,0.5
history,T325,B-CR-058,Sun,6,0.5
computer,T026,B-CR-059,Sun,6,0.5
english,T147,B-CR-009,Sun,7,0.5
english,T262,B-CR-055,Sun,7,0.5
english,T421,B-CR-056,Sun,7,0.5
science,T149,B-LAB-02,Sun,8,0.5
math,T472,B-CR-036,Sun,8,0.5
math,T140,B-CR-020,Mon,1,0.5
english,T147,B-CR-022,Mon,2,0.5
math,T473,B-CR-045,Mon,3,0.5
islamic,T098,B-CR-026,Mon,5,0.5
history,T111,B-CR-027,Mon,5,0.5
geography,T116,B-CR-028,Mon,5,0.5
french,T010,B-CR-014,Mon,6,0.5
music,T036,B-CR-015,Mon,6,0.5
math,T267,B-CR-035,Mon,6,0.5
arabic,T436,B-CR-036,Mon,6,0.5
islamic,T443,B-CR-037,Mon,6,0.5
english,T147,B-CR-010,Mon,7,0.5
english,T262,B-CR-059,Mon,7,0.5
english,T421,B-CR-060,Mon,7,0.5
science,T149,B-LAB-03,Mon,8,0.5
math,T472,B-CR-036,Mon,8,0.5
math,T140,B-CR-017,Tue,1,0.5
arabic,T091,B-CR-018,Tue,1,0.5
english,T147,B-CR-019,Tue,2,0.5
pe,T014,B-PG-03,Tue,3,0.5
math,T267,B-CR-006,Tue,3,0.5
math,T472,B-CR-042,Tue,3,0.5
computer,T026,B-CR-003,Tue,4,0.5
islamic,T098,B-CR-014,Tue,5,0.5
history,T111,B-CR-015,Tue,5,0.5
science,T149,B-LAB-02,Tue,6,0.5
art,T022,B-CR-006,Tue,6,0.5
arabic,T436,B-CR-024,Tue,6,0.5
islamic,T443,B-CR-025,Tue,6,0.5
english,T147,B-CR-011,Tue,7,0.5
english,T421,B-CR-058,Tue,7,0.5
art,T024,B-CR-061,Tue,7,0.5
math,T472,B-CR-034,Tue,8,0.5
math,T140,B-CR-018,Wed,1,0.5
arabic,T091,B-CR-019,Wed,1,0.5
math,T267,B-CR-080,Wed,1,0.5
math,T140,B-CR-019,Wed,2,0.5
english,T147,B-CR-020,Wed,2,0.5
math,T140,B-CR-001,Wed,3,0.5
math,T267,B-CR-004,Wed,3,0.5
math,T472,B-CR-036,Wed,3,0.5
islamic,T098,B-CR-010,Wed,5,0.5
science,T149,B-LAB-02,Wed,6,0.5
islamic,T443,B-CR-017,Wed,6,0.5
geography,T331,B-CR-018,Wed,6,0.5
english,T147,B-CR-010,Wed,7,0.5
english,T262,B-CR-049,Wed,7,0.5
music,T036,B-CR-050,Wed,7,0.5
math,T472,B-CR-027,Wed,8,0.5
math,T140,B-CR-014,Thu,1,0.5
arabic,T091,B-CR-015,Thu,1,0.5
math,T267,B-CR-057,Thu,1,0.5
arabic,T436,B-CR-058,Thu,1,0.5
english,T147,B-CR-015,Thu,2,0.5
math,T267,B-CR-067,Thu,2,0.5
english,T262,B-CR-068,Thu,2,0.5
english,T421,B-CR-069,Thu,2,0.5
math,T140,B-CR-001,Thu,3,0.5
science,T149,B-LAB-04,Thu,3,0.5
math,T267,B-CR-004,Thu,3,0.5
islamic,T098,B-CR-008,Thu,5,0.5
islamic,T443,B-CR-067,Thu,5,0.5
history,T325,B-CR-068,Thu,5,0.5
geography,T331,B-CR-069,Thu,5,0.5
social,T334,B-CR-070,Thu,5,0.5
science,T149,B-LAB-02,Thu,6,0.5
english,T262,B-CR-041,Thu,7,0.5
french,T010,B-CR-042,Thu,7,0.5
art,T022,B-CR-043,Thu,7,0.5
math,T472,B-CR-027,Thu,8,0.5
