subject,teacher_id,room_id,day,slot,confidence
social,T083,A-CR-083,Sun,1,0.5
arabic,T256,A-CR-046,Sun,2,0.5
english,T323,A-CR-018,Sun,3,0.5
english,T342,A-CR-019,Sun,3,0.5
islamic,T282,A-CR-032,Sun,4,0.5
social,T489,A-CR-033,Sun,4,0.5
islamic,T282,A-CR-011,Sun,8,0.5
islamic,T085,A-CR-051,Sun,8,0.5
arabic,T256,A-CR-044,Mon,2,0.5
english,T323,A-CR-015,Mon,3,0.5
english,T342,A-CR-016,Mon,3,0.5
english,T350,A-CR-017,Mon,3,0.5
islamic,T126,A-CR-018,Mon,3,0.5
islamic,T282,A-CR-022,Mon,4,0.5
islamic,T256,A-CR-035,Mon,8,0.5
arabic,T256,A-CR-040,Tue,2,0.5
islamic,T126,A-CR-041,Tue,2,0.5
english,T342,A-CR-016,Tue,3,0.5
islamic,T126,A-CR-017,Tue,3,0.5
islamic,T282,A-CR-021,Tue,4,0.5
islamic,T256,A-CR-028,Tue,8,0.5
arabic,T256,A-CR-048,Wed,2,0.5
islamic,T126,A-CR-049,Wed,2,0.5
english,T323,A-CR-012,Wed,3,0.5
english,T342,A-CR-013,Wed,3,0.5
islamic,T126,A-CR-014,Wed,3,0.5
islamic,T282,A-CR-015,Wed,4,0.5
islamic,T085,A-CR-069,Wed,4,0.5
islamic,T189,A-CR-070,Wed,4,0.5
social,T370,A-CR-071,Wed,4,0.5
arabic,T085,A-CR-031,Wed,7,0.5
arabic,T159,A-CR-032,Wed,7,0.5
arabic,T233,A-CR-033,Wed,7,0.5
arabic,T256,A-CR-036,Thu,2,0.5
islamic,T126,A-CR-037,Thu,2,0.5
english,T323,A-CR-011,Thu,3,0.5
islamic,T282,A-CR-009,Thu,4,0.5
islamic,T189,A-CR-067,Thu,4,0.5
arabic,T085,A-CR-035,Thu,7,0.5
arabic,T233,A-CR-036,Thu,7,0.5
