subject,teacher_id,room_id,day,slot,confidence
islamic,T231,A-CR-014,Sun,4,0.5
islamic,T091,A-CR-044,Sun,8,0.5
islamic,T091,A-CR-075,Mon,4,0.5
islamic,T098,A-CR-076,Mon,4,0.5
social,T210,A-CR-077,Mon,4,0.5
social,T122,A-CR-088,Mon,7,0.5
islamic,T091,A-CR-029,Mon,8,0.5
islamic,T231,A-CR-010,Tue,4,0.5
islamic,T091,A-CR-068,Tue,4,0.5
arabic,T164,A-CR-078,Wed,3,0.5
arabic,T185,A-CR-079,Wed,3,0.5
islamic,T231,A-CR-080,Wed,3,0.5
social,T268,A-CR-081,Wed,3,0.5
islamic,T231,A-CR-022,Wed,7,0.5
arabic,T164,A-CR-068,Thu,3,0.5
arabic,T185,A-CR-069,Thu,3,0.5
islamic,T231,A-CR-070,Thu,3,0.5
islamic,T231,A-CR-001,Thu,4,0.5
islamic,T091,A-CR-050,Thu,4,0.5
arabic,T164,A-CR-023,Thu,7,0.5
