subject,teacher_id,room_id,day,slot,confidence
math,T475,A-CR-019,Sun,1,0.5
arabic,T486,A-CR-020,Sun,1,0.5
math,T467,A-CR-010,Sun,2,0.5
islamic,T487,A-CR-040,Sun,5,0.5
history,T265,A-CR-041,Sun,5,0.5
geography,T276,A-CR-042,Sun,5,0.5
math,T467,A-CR-012,Sun,6,0.5
math,T261,A-CR-066,Sun,6,0.5
math,T358,A-CR-067,Sun,6,0.5
geography,T087,A-CR-068,Sun,6,0.5
arabic,T483,A-CR-029,Sun,7,0.5
arabic,T085,A-CR-030,Sun,7,0.5
math,T467,A-CR-019,Mon,1,0.5
arabic,T486,A-CR-020,Mon,1,0.5
library,T001,A-LIB-01,Mon,1,0.5
arabic,T292,A-CR-053,Mon,1,0.5
math,T467,A-CR-012,Mon,2,0.5
islamic,T487,A-CR-028,Mon,5,0.5
social,T095,A-CR-029,Mon,5,0.5
math,T261,A-CR-045,Mon,6,0.5
math,T358,A-CR-046,Mon,6,0.5
arabic,T292,A-CR-047,Mon,6,0.5
arabic,T085,A-CR-021,Mon,7,0.5
math,T467,A-CR-018,Tue,1,0.5
arabic,T486,A-CR-019,Tue,1,0.5
math,T467,A-CR-012,Tue,2,0.5
pe,T003,A-PG-02,Tue,3,0.5
islamic,T487,A-CR-021,Tue,5,0.5
islamic,T291,A-CR-078,Tue,5,0.5
social,T287,A-CR-079,Tue,5,0.5
history,T061,A-CR-080,Tue,5,0.5
math,T261,A-CR-038,Tue,6,0.5
math,T358,A-CR-039,Tue,6,0.5
arabic,T085,A-CR-011,Tue,7,0.5
math,T467,A-CR-019,Wed,1,0.5
arabic,T486,A-CR-020,Wed,1,0.5
arabic,T292,A-CR-053,Wed,1,0.5
math,T467,A-CR-015,Wed,2,0.5
islamic,T487,A-CR-022,Wed,5,0.5
history,T265,A-CR-023,Wed,5,0.5
islamic,T291,A-CR-070,Wed,5,0.5
islamic,T294,A-CR-071,Wed,5,0.5
history,T061,A-CR-072,Wed,5,0.5
geography,T087,A-CR-073,Wed,5,0.5
arabic,T486,A-CR-007,Wed,6,0.5
math,T261,A-CR-035,Wed,6,0.5
arabic,T292,A-CR-036,Wed,6,0.5
arabic,T483,A-CR-006,Wed,7,0.5
arabic,T292,A-CR-042,Thu,1,0.5
math,T261,A-CR-020,Thu,2,0.5
computer,T029,A-CR-010,Thu,5,0.5
geography,T276,A-CR-011,Thu,5,0.5
islamic,T291,A-CR-050,Thu,5,0.5
math,T261,A-CR-027,Thu,6,0.5
