subject,teacher_id,room_id,day,slot,confidence
islamic,T448,A-CR-013,Sun,4,0.5
islamic,T047,A-CR-068,Sun,7,0.5
islamic,T448,A-CR-011,Mon,4,0.5
islamic,T047,A-CR-073,Mon,4,0.5
social,T192,A-CR-074,Mon,4,0.5
social,T114,A-CR-087,Mon,7,0.5
arabic,T420,A-CR-088,Tue,3,0.5
arabic,T135,A-CR-089,Tue,3,0.5
islamic,T448,A-CR-090,Tue,3,0.5
islamic,T448,A-CR-009,Tue,4,0.5
islamic,T047,A-CR-066,Tue,4,0.5
islamic,T065,A-CR-067,Tue,4,0.5
arabic,T420,A-CR-075,Wed,3,0.5
islamic,T448,A-CR-076,Wed,3,0.5
social,T255,A-CR-077,Wed,3,0.5
islamic,T047,A-CR-054,Wed,4,0.5
arabic,T420,A-CR-066,Thu,3,0.5
islamic,T448,A-CR-067,Thu,3,0.5
islamic,T047,A-CR-049,Thu,4,0.5
arabic,T420,A-CR-022,Thu,7,0.5
