subject,teacher_id,room_id,day,slot,confidence
math,T213,B-CR-059,Sun,1,0.5
arabic,T340,B-CR-060,Sun,1,0.5
math,T213,B-CR-064,Sun,2,0.5
english,T371,B-CR-065,Sun,2,0.5
math,T361,B-CR-041,Sun,3,0.5
math,T379,B-CR-042,Sun,3,0.5
math,T184,B-CR-070,Sun,3,0.5
arabic,T340,B-CR-027,Sun,6,0.5
islamic,T352,B-CR-028,Sun,6,0.5
english,T371,B-CR-037,Sun,7,0.5
art,T030,B-CR-038,Sun,7,0.5
music,T038,B-CR-039,Sun,7,0.5
art,T024,B-CR-059,Sun,7,0.5
math,T361,B-CR-023,Sun,8,0.5
math,T179,B-CR-062,Sun,8,0.5
math,T213,B-CR-059,Mon,1,0.5
math,T213,B-CR-062,Mon,2,0.5
math,T361,B-CR-029,Mon,3,0.5
math,T379,B-CR-030,Mon,3,0.5
math,T184,B-CR-065,Mon,3,0.5
english,T371,B-CR-037,Mon,7,0.5
math,T361,B-CR-021,Mon,8,0.5
music,T038,B-CR-022,Mon,8,0.5
math,T179,B-CR-058,Mon,8,0.5
art,T028,B-CR-059,Mon,8,0.5
arabic,T340,B-CR-056,Tue,1,0.5
math,T213,B-CR-060,Tue,2,0.5
english,T371,B-CR-061,Tue,2,0.5
math,T184,B-CR-061,Tue,3,0.5
islamic,T352,B-CR-063,Tue,5,0.5
history,T197,B-CR-064,Tue,5,0.5
geography,T200,B-CR-065,Tue,5,0.5
computer,T028,B-CR-066,Tue,5,0.5
english,T371,B-CR-032,Tue,7,0.5
math,T361,B-CR-019,Tue,8,0.5
french,T008,B-CR-020,Tue,8,0.5
math,T179,B-CR-060,Tue,8,0.5
math,T213,B-CR-055,Wed,1,0.5
arabic,T340,B-CR-056,Wed,1,0.5
math,T213,B-CR-061,Wed,2,0.5
english,T371,B-CR-062,Wed,2,0.5
math,T361,B-CR-024,Wed,3,0.5
math,T184,B-CR-057,Wed,3,0.5
pe,T018,B-PG-01,Wed,4,0.5
islamic,T352,B-CR-044,Wed,5,0.5
history,T197,B-CR-045,Wed,5,0.5
geography,T200,B-CR-046,Wed,5,0.5
social,T249,B-CR-047,Wed,5,0.5
english,T371,B-CR-027,Wed,7,0.5
french,T012,B-CR-028,Wed,7,0.5
math,T179,B-CR-051,Wed,8,0.5
math,T213,B-CR-038,Thu,1,0.5
math,T213,B-CR-047,Thu,2,0.5
english,T371,B-CR-048,Thu,2,0.5
islamic,T352,B-CR-026,Thu,5,0.5
english,T371,B-CR-021,Thu,7,0.5
math,T361,B-CR-010,Thu,8,0.5
math,T179,B-CR-050,Thu,8,0.5
