subject,teacher_id,room_id,day,slot,confidence
islamic,T410,A-CR-012,Sun,4,0.5
islamic,T404,A-CR-043,Sun,8,0.5
islamic,T410,A-CR-010,Mon,4,0.5
social,T171,A-CR-072,Mon,4,0.5
arabic,T394,A-CR-041,Mon,7,0.5
islamic,T404,A-CR-028,Mon,8,0.5
arabic,T394,A-CR-086,Tue,3,0.5
islamic,T410,A-CR-087,Tue,3,0.5
islamic,T404,A-CR-065,Tue,4,0.5
arabic,T394,A-CR-072,Wed,3,0.5
islamic,T410,A-CR-073,Wed,3,0.5
social,T249,A-CR-074,Wed,3,0.5
islamic,T410,A-CR-005,Wed,4,0.5
islamic,T404,A-CR-053,Wed,4,0.5
arabic,T394,A-CR-021,Wed,7,0.5
islamic,T404,A-CR-004,Wed,8,0.5
islamic,T410,A-CR-065,Thu,3,0.5
islamic,T404,A-CR-048,Thu,4,0.5
arabic,T394,A-CR-021,Thu,7,0.5
social,T112,A-CR-070,Thu,7,0.5
