subject,teacher_id,room_id,day,slot,confidence
arabic,T406,A-CR-065,Sun,2,0.5
islamic,T476,A-CR-066,Sun,2,0.5
arabic,T406,A-CR-048,Sun,3,0.5
english,T157,A-CR-049,Sun,3,0.5
english,T201,A-CR-050,Sun,3,0.5
islamic,T164,A-CR-053,Sun,4,0.5
social,T469,A-CR-054,Sun,4,0.5
arabic,T410,A-CR-059,Sun,7,0.5
islamic,T164,A-CR-020,Sun,8,0.5
islamic,T330,A-CR-064,Sun,8,0.5
arabic,T406,A-CR-058,Mon,2,0.5
islamic,T476,A-CR-059,Mon,2,0.5
english,T157,A-CR-045,Mon,3,0.5
english,T201,A-CR-046,Mon,3,0.5
arabic,T410,A-CR-064,Mon,7,0.5
islamic,T164,A-CR-013,Mon,8,0.5
islamic,T340,A-CR-045,Mon,8,0.5
islamic,T476,A-CR-080,Tue,1,0.5
social,T090,A-CR-081,Tue,1,0.5
arabic,T406,A-CR-058,Tue,2,0.5
islamic,T476,A-CR-059,Tue,2,0.5
english,T157,A-CR-042,Tue,3,0.5
english,T201,A-CR-043,Tue,3,0.5
islamic,T164,A-CR-033,Tue,4,0.5
arabic,T410,A-CR-051,Tue,7,0.5
islamic,T340,A-CR-036,Tue,8,0.5
islamic,T362,A-CR-037,Tue,8,0.5
islamic,T476,A-CR-082,Wed,1,0.5
islamic,T476,A-CR-064,Wed,2,0.5
english,T201,A-CR-035,Wed,3,0.5
islamic,T164,A-CR-024,Wed,4,0.5
arabic,T208,A-CR-049,Wed,7,0.5
arabic,T410,A-CR-050,Wed,7,0.5
arabic,T406,A-CR-048,Thu,2,0.5
english,T157,A-CR-030,Thu,3,0.5
english,T201,A-CR-031,Thu,3,0.5
islamic,T164,A-CR-020,Thu,4,0.5
islamic,T330,A-CR-085,Thu,4,0.5
social,T386,A-CR-086,Thu,4,0.5
islamic,T362,A-CR-009,Thu,8,0.5
