subject,teacher_id,room_id,day,slot,confidence
math,T402,A-CR-041,Sun,1,0.5
arabic,T381,A-CR-066,Sun,1,0.5
math,T278,A-CR-033,Sun,2,0.5
islamic,T490,A-CR-070,Sun,5,0.5
math,T402,A-CR-030,Sun,6,0.5
arabic,T436,A-CR-042,Sun,7,0.5
math,T402,A-CR-037,Mon,1,0.5
math,T278,A-CR-065,Mon,1,0.5
arabic,T381,A-CR-066,Mon,1,0.5
math,T402,A-CR-024,Mon,2,0.5
math,T278,A-CR-033,Mon,2,0.5
pe,T016,A-PG-02,Mon,4,0.5
social,T122,A-CR-069,Mon,5,0.5
math,T402,A-CR-020,Mon,6,0.5
arabic,T383,A-CR-021,Mon,6,0.5
math,T179,A-CR-081,Mon,6,0.5
social,T332,A-CR-082,Mon,6,0.5
history,T284,A-CR-083,Mon,6,0.5
geography,T296,A-CR-084,Mon,6,0.5
arabic,T383,A-CR-003,Mon,7,0.5
arabic,T436,A-CR-033,Mon,7,0.5
math,T402,A-CR-037,Tue,1,0.5
math,T278,A-CR-061,Tue,1,0.5
islamic,T394,A-CR-045,Tue,5,0.5
history,T117,A-CR-046,Tue,5,0.5
geography,T118,A-CR-047,Tue,5,0.5
math,T402,A-CR-019,Tue,6,0.5
arabic,T383,A-CR-020,Tue,6,0.5
math,T179,A-CR-063,Tue,6,0.5
arabic,T362,A-CR-064,Tue,6,0.5
history,T284,A-CR-065,Tue,6,0.5
geography,T296,A-CR-066,Tue,6,0.5
arabic,T436,A-CR-021,Tue,7,0.5
math,T402,A-CR-037,Wed,1,0.5
math,T278,A-CR-064,Wed,1,0.5
arabic,T381,A-CR-065,Wed,1,0.5
math,T402,A-CR-027,Wed,2,0.5
islamic,T394,A-CR-041,Wed,5,0.5
history,T117,A-CR-042,Wed,5,0.5
geography,T118,A-CR-043,Wed,5,0.5
arabic,T383,A-CR-017,Wed,6,0.5
math,T179,A-CR-056,Wed,6,0.5
arabic,T362,A-CR-057,Wed,6,0.5
arabic,T452,A-CR-015,Wed,7,0.5
islamic,T394,A-CR-023,Thu,5,0.5
arabic,T383,A-CR-014,Thu,6,0.5
math,T179,A-CR-048,Thu,6,0.5
arabic,T436,A-CR-016,Thu,7,0.5
