subject,teacher_id,room_id,day,slot,confidence
arabic,T042,A-CR-075,Sun,2,0.5
islamic,T050,A-CR-076,Sun,2,0.5
arabic,T042,A-CR-060,Sun,3,0.5
islamic,T050,A-CR-061,Sun,3,0.5
islamic,T344,A-CR-062,Sun,4,0.5
social,T211,A-CR-063,Sun,4,0.5
social,T082,A-CR-076,Sun,7,0.5
islamic,T344,A-CR-026,Sun,8,0.5
arabic,T042,A-CR-070,Mon,2,0.5
islamic,T050,A-CR-071,Mon,2,0.5
islamic,T344,A-CR-038,Mon,4,0.5
islamic,T344,A-CR-018,Mon,8,0.5
social,T259,A-CR-090,Tue,1,0.5
arabic,T042,A-CR-069,Tue,2,0.5
islamic,T050,A-CR-070,Tue,2,0.5
islamic,T050,A-CR-075,Wed,2,0.5
islamic,T344,A-CR-030,Wed,4,0.5
arabic,T088,A-CR-060,Wed,7,0.5
arabic,T042,A-CR-056,Thu,2,0.5
islamic,T050,A-CR-057,Thu,2,0.5
islamic,T344,A-CR-026,Thu,4,0.5
arabic,T088,A-CR-063,Thu,7,0.5
arabic,T198,A-CR-064,Thu,7,0.5
