subject,teacher_id,room_id,day,slot,confidence
math,T329,A-CR-010,Sun,1,0.5
arabic,T185,A-CR-011,Sun,1,0.5
math,T411,A-CR-049,Sun,1,0.5
arabic,T443,A-CR-050,Sun,1,0.5
math,T329,A-CR-005,Sun,2,0.5
math,T411,A-CR-025,Sun,2,0.5
pe,T018,A-PG-02,Sun,3,0.5
islamic,T208,A-CR-015,Sun,5,0.5
library,T006,A-LIB-01,Sun,5,0.5
computer,T030,A-CR-016,Sun,5,0.5
social,T469,A-CR-017,Sun,5,0.5
history,T461,A-CR-018,Sun,5,0.5
geography,T465,A-CR-019,Sun,5,0.5
history,T165,A-CR-050,Sun,6,0.5
geography,T160,A-CR-051,Sun,6,0.5
arabic,T318,A-CR-023,Sun,7,0.5
math,T329,A-CR-008,Mon,1,0.5
arabic,T185,A-CR-009,Mon,1,0.5
math,T411,A-CR-046,Mon,1,0.5
arabic,T443,A-CR-047,Mon,1,0.5
math,T329,A-CR-006,Mon,2,0.5
islamic,T208,A-CR-011,Mon,5,0.5
geography,T465,A-CR-012,Mon,5,0.5
islamic,T490,A-CR-087,Mon,5,0.5
art,T026,A-CR-007,Mon,6,0.5
math,T411,A-CR-035,Mon,6,0.5
arabic,T318,A-CR-015,Mon,7,0.5
science,T305,A-LAB-01,Mon,8,0.5
science,T309,A-LAB-02,Mon,8,0.5
arabic,T185,A-CR-006,Tue,1,0.5
arabic,T443,A-CR-046,Tue,1,0.5
math,T329,A-CR-009,Tue,2,0.5
english,T450,A-CR-010,Tue,2,0.5
math,T411,A-CR-023,Tue,2,0.5
islamic,T208,A-CR-013,Tue,5,0.5
history,T461,A-CR-014,Tue,5,0.5
islamic,T490,A-CR-067,Tue,5,0.5
social,T210,A-CR-068,Tue,5,0.5
science,T305,A-LAB-02,Tue,8,0.5
math,T329,A-CR-010,Wed,1,0.5
arabic,T185,A-CR-011,Wed,1,0.5
math,T411,A-CR-046,Wed,1,0.5
arabic,T443,A-CR-047,Wed,1,0.5
math,T329,A-CR-007,Wed,2,0.5
english,T450,A-CR-008,Wed,2,0.5
english,T421,A-CR-009,Wed,2,0.5
math,T411,A-CR-032,Wed,2,0.5
islamic,T208,A-CR-016,Wed,5,0.5
islamic,T448,A-CR-057,Wed,5,0.5
islamic,T490,A-CR-058,Wed,5,0.5
science,T305,A-LAB-02,Wed,6,0.5
math,T329,A-CR-086,Wed,6,0.5
math,T347,A-CR-087,Wed,6,0.5
math,T361,A-CR-088,Wed,6,0.5
arabic,T318,A-CR-089,Wed,6,0.5
social,T386,A-CR-090,Wed,6,0.5
science,T305,A-LAB-02,Wed,8,0.5
math,T329,A-CR-009,Thu,1,0.5
arabic,T185,A-CR-010,Thu,1,0.5
math,T411,A-CR-037,Thu,1,0.5
arabic,T318,A-CR-054,Thu,1,0.5
math,T329,A-CR-003,Thu,2,0.5
math,T411,A-CR-016,Thu,2,0.5
math,T094,A-CR-023,Thu,2,0.5
math,T173,A-CR-024,Thu,2,0.5
science,T305,A-LAB-02,Thu,3,0.5
history,T165,A-CR-034,Thu,5,0.5
geography,T160,A-CR-035,Thu,5,0.5
arabic,T443,A-CR-021,Thu,6,0.5
math,T329,A-CR-074,Thu,6,0.5
math,T347,A-CR-075,Thu,6,0.5
math,T361,A-CR-076,Thu,6,0.5
math,T094,A-CR-077,Thu,6,0.5
arabic,T318,A-CR-078,Thu,6,0.5
history,T456,A-CR-079,Thu,6,0.5
history,T461,A-CR-080,Thu,6,0.5
geography,T465,A-CR-081,Thu,6,0.5
geography,T478,A-CR-082,Thu,6,0.5
science,T305,A-LAB-01,Thu,8,0.5
