subject,teacher_id,room_id,day,slot,confidence
math,T178,B-CR-036,Sun,1,0.5
arabic,T135,B-CR-037,Sun,1,0.5
math,T178,B-CR-033,Sun,2,0.5
english,T167,B-CR-034,Sun,2,0.5
english,T181,B-CR-035,Sun,2,0.5
math,T285,B-CR-025,Sun,3,0.5
islamic,T125,B-CR-065,Sun,5,0.5
history,T123,B-CR-066,Sun,5,0.5
geography,T130,B-CR-067,Sun,5,0.5
social,T122,B-CR-068,Sun,5,0.5
math,T347,B-CR-043,Sun,8,0.5
math,T379,B-CR-044,Sun,8,0.5
math,T178,B-CR-033,Mon,1,0.5
arabic,T135,B-CR-034,Mon,1,0.5
math,T178,B-CR-038,Mon,2,0.5
islamic,T125,B-CR-049,Mon,5,0.5
history,T123,B-CR-050,Mon,5,0.5
geography,T130,B-CR-051,Mon,5,0.5
math,T285,B-CR-075,Mon,6,0.5
arabic,T463,B-CR-076,Mon,6,0.5
islamic,T476,B-CR-077,Mon,6,0.5
islamic,T490,B-CR-078,Mon,6,0.5
history,T357,B-CR-079,Mon,6,0.5
geography,T345,B-CR-080,Mon,6,0.5
english,T167,B-CR-018,Mon,7,0.5
math,T178,B-CR-032,Tue,1,0.5
arabic,T135,B-CR-033,Tue,1,0.5
math,T178,B-CR-034,Tue,2,0.5
english,T167,B-CR-035,Tue,2,0.5
math,T285,B-CR-013,Tue,3,0.5
math,T347,B-CR-051,Tue,3,0.5
math,T379,B-CR-052,Tue,3,0.5
computer,T024,B-CR-007,Tue,4,0.5
chinese,T032,B-CR-025,Tue,5,0.5
french,T008,B-CR-012,Tue,6,0.5
art,T020,B-CR-013,Tue,6,0.5
math,T285,B-CR-052,Tue,6,0.5
arabic,T463,B-CR-053,Tue,6,0.5
history,T357,B-CR-054,Tue,6,0.5
geography,T345,B-CR-055,Tue,6,0.5
computer,T024,B-CR-056,Tue,6,0.5
social,T369,B-CR-057,Tue,6,0.5
english,T167,B-CR-017,Tue,7,0.5
music,T034,B-CR-005,Tue,8,0.5
math,T178,B-CR-032,Wed,1,0.5
arabic,T135,B-CR-033,Wed,1,0.5
math,T178,B-CR-034,Wed,2,0.5
english,T167,B-CR-035,Wed,2,0.5
pe,T004,B-PG-04,Wed,3,0.5
math,T285,B-CR-012,Wed,3,0.5
math,T347,B-CR-043,Wed,3,0.5
math,T379,B-CR-044,Wed,3,0.5
library,T002,B-LIB-01,Wed,4,0.5
islamic,T125,B-CR-017,Wed,5,0.5
music,T034,B-CR-011,Wed,6,0.5
math,T285,B-CR-030,Wed,6,0.5
arabic,T463,B-CR-031,Wed,6,0.5
islamic,T476,B-CR-032,Wed,6,0.5
english,T167,B-CR-017,Wed,7,0.5
french,T008,B-CR-059,Wed,7,0.5
math,T347,B-CR-036,Wed,8,0.5
math,T178,B-CR-023,Thu,1,0.5
math,T285,B-CR-069,Thu,1,0.5
english,T167,B-CR-029,Thu,2,0.5
math,T285,B-CR-075,Thu,2,0.5
math,T285,B-CR-011,Thu,3,0.5
math,T347,B-CR-039,Thu,3,0.5
math,T379,B-CR-040,Thu,3,0.5
islamic,T125,B-CR-012,Thu,5,0.5
arabic,T463,B-CR-024,Thu,6,0.5
islamic,T476,B-CR-025,Thu,6,0.5
english,T167,B-CR-009,Thu,7,0.5
english,T157,B-CR-054,Thu,7,0.5
english,T201,B-CR-055,Thu,7,0.5
english,T390,B-CR-056,Thu,7,0.5
art,T020,B-CR-057,Thu,7,0.5
art,T028,B-CR-064,Thu,7,0.5
