subject,teacher_id,room_id,day,slot,confidence
math,T355,B-CR-055,Sun,1,0.5
math,T355,B-CR-058,Sun,2,0.5
english,T471,B-CR-059,Sun,2,0.5
math,T055,B-CR-037,Sun,3,0.5
islamic,T384,B-CR-025,Sun,6,0.5
geography,T302,B-CR-026,Sun,6,0.5
music,T037,B-CR-032,Sun,7,0.5
art,T023,B-CR-058,Sun,7,0.5
math,T154,B-CR-019,Sun,8,0.5
math,T055,B-CR-020,Sun,8,0.5
math,T101,B-CR-057,Sun,8,0.5
math,T355,B-CR-054,Mon,1,0.5
arabic,T382,B-CR-055,Mon,1,0.5
math,T355,B-CR-056,Mon,2,0.5
english,T471,B-CR-057,Mon,2,0.5
math,T055,B-CR-026,Mon,3,0.5
math,T137,B-CR-062,Mon,3,0.5
computer,T027,B-CR-006,Mon,4,0.5
english,T471,B-CR-032,Mon,7,0.5
french,T011,B-CR-033,Mon,7,0.5
math,T154,B-CR-018,Mon,8,0.5
math,T101,B-CR-056,Mon,8,0.5
math,T355,B-CR-051,Tue,1,0.5
arabic,T382,B-CR-052,Tue,1,0.5
math,T355,B-CR-053,Tue,2,0.5
english,T471,B-CR-054,Tue,2,0.5
english,T096,B-CR-055,Tue,2,0.5
math,T055,B-CR-025,Tue,3,0.5
pe,T017,B-PG-02,Tue,4,0.5
islamic,T384,B-CR-051,Tue,5,0.5
history,T295,B-CR-052,Tue,5,0.5
computer,T025,B-CR-053,Tue,5,0.5
social,T280,B-CR-054,Tue,5,0.5
english,T471,B-CR-029,Tue,7,0.5
art,T029,B-CR-030,Tue,7,0.5
french,T011,B-CR-013,Tue,8,0.5
music,T037,B-CR-014,Tue,8,0.5
math,T101,B-CR-057,Tue,8,0.5
math,T355,B-CR-050,Wed,1,0.5
arabic,T382,B-CR-051,Wed,1,0.5
math,T355,B-CR-054,Wed,2,0.5
english,T471,B-CR-055,Wed,2,0.5
english,T096,B-CR-056,Wed,2,0.5
math,T154,B-CR-022,Wed,3,0.5
math,T101,B-CR-054,Wed,3,0.5
islamic,T384,B-CR-036,Wed,5,0.5
history,T295,B-CR-037,Wed,5,0.5
math,T496,B-CR-049,Wed,8,0.5
math,T101,B-CR-050,Wed,8,0.5
math,T355,B-CR-035,Thu,1,0.5
arabic,T382,B-CR-036,Thu,1,0.5
english,T096,B-CR-042,Thu,2,0.5
math,T154,B-CR-021,Thu,3,0.5
math,T055,B-CR-022,Thu,3,0.5
math,T101,B-CR-047,Thu,3,0.5
islamic,T384,B-CR-021,Thu,5,0.5
geography,T302,B-CR-022,Thu,5,0.5
math,T101,B-CR-047,Thu,8,0.5
