subject,teacher_id,room_id,day,slot,confidence
math,T306,B-CR-053,Sun,1,0.5
math,T306,B-CR-053,Sun,2,0.5
english,T398,B-CR-054,Sun,2,0.5
english,T430,B-CR-055,Sun,2,0.5
math,T194,B-CR-034,Sun,3,0.5
computer,T027,B-CR-009,Sun,4,0.5
arabic,T336,B-CR-023,Sun,6,0.5
english,T398,B-CR-027,Sun,7,0.5
art,T019,B-CR-028,Sun,7,0.5
math,T194,B-CR-018,Sun,8,0.5
math,T428,B-CR-054,Sun,8,0.5
math,T431,B-CR-055,Sun,8,0.5
math,T306,B-CR-050,Mon,1,0.5
arabic,T336,B-CR-051,Mon,1,0.5
math,T306,B-CR-052,Mon,2,0.5
english,T430,B-CR-053,Mon,2,0.5
math,T194,B-CR-023,Mon,3,0.5
pe,T013,B-PG-03,Mon,4,0.5
geography,T279,B-CR-079,Mon,5,0.5
computer,T021,B-CR-080,Mon,5,0.5
islamic,T344,B-CR-018,Mon,6,0.5
english,T398,B-CR-029,Mon,7,0.5
music,T033,B-CR-030,Mon,7,0.5
math,T194,B-CR-016,Mon,8,0.5
math,T431,B-CR-053,Mon,8,0.5
math,T306,B-CR-047,Tue,1,0.5
arabic,T336,B-CR-048,Tue,1,0.5
math,T306,B-CR-050,Tue,2,0.5
math,T194,B-CR-022,Tue,3,0.5
islamic,T344,B-CR-043,Tue,5,0.5
history,T276,B-CR-044,Tue,5,0.5
geography,T279,B-CR-045,Tue,5,0.5
english,T398,B-CR-026,Tue,7,0.5
french,T007,B-CR-027,Tue,7,0.5
music,T033,B-CR-011,Tue,8,0.5
math,T428,B-CR-053,Tue,8,0.5
math,T431,B-CR-054,Tue,8,0.5
math,T306,B-CR-047,Wed,1,0.5
math,T306,B-CR-050,Wed,2,0.5
english,T398,B-CR-051,Wed,2,0.5
math,T194,B-CR-020,Wed,3,0.5
islamic,T344,B-CR-030,Wed,5,0.5
history,T276,B-CR-031,Wed,5,0.5
social,T272,B-CR-032,Wed,5,0.5
math,T194,B-CR-006,Wed,8,0.5
math,T428,B-CR-044,Wed,8,0.5
math,T431,B-CR-045,Wed,8,0.5
art,T023,B-CR-046,Wed,8,0.5
math,T306,B-CR-032,Thu,1,0.5
arabic,T336,B-CR-033,Thu,1,0.5
english,T398,B-CR-040,Thu,2,0.5
math,T194,B-CR-019,Thu,3,0.5
islamic,T344,B-CR-020,Thu,5,0.5
arabic,T292,B-CR-077,Thu,6,0.5
arabic,T294,B-CR-078,Thu,6,0.5
arabic,T310,B-CR-079,Thu,6,0.5
arabic,T335,B-CR-080,Thu,6,0.5
english,T398,B-CR-017,Thu,7,0.5
math,T194,B-CR-002,Thu,8,0.5
french,T007,B-CR-003,Thu,8,0.5
art,T019,B-CR-004,Thu,8,0.5
math,T428,B-CR-042,Thu,8,0.5
math,T458,B-CR-043,Thu,8,0.5
