subject,teacher_id,room_id,day,slot,confidence
islamic,T416,A-CR-077,Sun,1,0.5
social,T051,A-CR-078,Sun,1,0.5
arabic,T198,A-CR-041,Sun,2,0.5
islamic,T416,A-CR-042,Sun,2,0.5
arabic,T198,A-CR-009,Sun,3,0.5
english,T057,A-CR-010,Sun,3,0.5
english,T081,A-CR-011,Sun,3,0.5
social,T449,A-CR-027,Sun,4,0.5
arabic,T294,A-CR-050,Sun,7,0.5
islamic,T418,A-CR-009,Sun,8,0.5
islamic,T416,A-CR-077,Mon,1,0.5
arabic,T198,A-CR-040,Mon,2,0.5
english,T057,A-CR-009,Mon,3,0.5
english,T081,A-CR-010,Mon,3,0.5
islamic,T418,A-CR-020,Mon,4,0.5
arabic,T189,A-CR-049,Mon,7,0.5
arabic,T294,A-CR-050,Mon,7,0.5
islamic,T418,A-CR-008,Mon,8,0.5
islamic,T146,A-CR-034,Mon,8,0.5
islamic,T416,A-CR-069,Tue,1,0.5
arabic,T198,A-CR-036,Tue,2,0.5
english,T057,A-CR-010,Tue,3,0.5
english,T081,A-CR-011,Tue,3,0.5
islamic,T418,A-CR-019,Tue,4,0.5
islamic,T056,A-CR-084,Tue,4,0.5
social,T343,A-CR-085,Tue,4,0.5
arabic,T189,A-CR-034,Tue,7,0.5
islamic,T418,A-CR-013,Tue,8,0.5
islamic,T146,A-CR-027,Tue,8,0.5
islamic,T416,A-CR-072,Wed,1,0.5
english,T057,A-CR-007,Wed,3,0.5
english,T081,A-CR-008,Wed,3,0.5
islamic,T056,A-CR-064,Wed,4,0.5
islamic,T418,A-CR-002,Wed,8,0.5
islamic,T416,A-CR-061,Thu,1,0.5
arabic,T198,A-CR-033,Thu,2,0.5
english,T081,A-CR-008,Thu,3,0.5
islamic,T056,A-CR-062,Thu,4,0.5
islamic,T146,A-CR-063,Thu,4,0.5
arabic,T189,A-CR-031,Thu,7,0.5
