subject,teacher_id,room_id,day,slot,confidence
social,T207,A-CR-085,Sun,1,0.5
arabic,T470,A-CR-050,Sun,2,0.5
arabic,T470,A-CR-028,Sun,3,0.5
english,T177,A-CR-029,Sun,3,0.5
english,T430,A-CR-030,Sun,3,0.5
islamic,T447,A-CR-038,Sun,4,0.5
social,T064,A-CR-039,Sun,4,0.5
islamic,T447,A-CR-053,Sun,7,0.5
islamic,T046,A-CR-053,Sun,8,0.5
arabic,T470,A-CR-048,Mon,2,0.5
english,T430,A-CR-024,Mon,3,0.5
islamic,T447,A-CR-025,Mon,3,0.5
arabic,T487,A-CR-055,Mon,7,0.5
islamic,T447,A-CR-056,Mon,7,0.5
arabic,T470,A-CR-045,Tue,2,0.5
english,T350,A-CR-022,Tue,3,0.5
english,T430,A-CR-023,Tue,3,0.5
islamic,T447,A-CR-024,Tue,3,0.5
islamic,T447,A-CR-024,Tue,4,0.5
arabic,T487,A-CR-040,Tue,7,0.5
arabic,T470,A-CR-054,Wed,2,0.5
islamic,T447,A-CR-055,Wed,2,0.5
english,T177,A-CR-018,Wed,3,0.5
english,T350,A-CR-019,Wed,3,0.5
english,T430,A-CR-020,Wed,3,0.5
islamic,T447,A-CR-021,Wed,3,0.5
islamic,T447,A-CR-018,Wed,4,0.5
islamic,T487,A-CR-076,Wed,4,0.5
islamic,T050,A-CR-077,Wed,4,0.5
social,T454,A-CR-078,Wed,4,0.5
arabic,T487,A-CR-038,Wed,7,0.5
islamic,T483,A-CR-005,Wed,8,0.5
islamic,T447,A-CR-040,Thu,2,0.5
english,T177,A-CR-015,Thu,3,0.5
islamic,T447,A-CR-016,Thu,3,0.5
islamic,T447,A-CR-012,Thu,4,0.5
islamic,T487,A-CR-072,Thu,4,0.5
arabic,T486,A-CR-039,Thu,7,0.5
arabic,T487,A-CR-040,Thu,7,0.5
islamic,T418,A-CR-007,Thu,8,0.5
