subject,teacher_id,room_id,day,slot,confidence
math,T055,B-CR-001,Sun,1,0.5
science,T041,B-LAB-01,Sun,1,0.5
arabic,T042,B-CR-002,Sun,1,0.5
library,T001,B-LIB-01,Sun,1,0.5
math,T055,B-CR-001,Sun,2,0.5
science,T041,B-LAB-01,Sun,2,0.5
english,T057,B-CR-002,Sun,2,0.5
math,T358,B-CR-071,Sun,2,0.5
pe,T003,B-PG-01,Sun,3,0.5
math,T067,B-CR-046,Sun,3,0.5
computer,T021,B-CR-001,Sun,4,0.5
islamic,T046,B-CR-001,Sun,5,0.5
geography,T058,B-CR-002,Sun,5,0.5
social,T043,B-CR-003,Sun,5,0.5
arabic,T042,B-CR-001,Sun,6,0.5
chinese,T031,B-CR-002,Sun,6,0.5
art,T019,B-CR-003,Sun,6,0.5
music,T033,B-CR-004,Sun,6,0.5
arabic,T387,B-CR-032,Sun,6,0.5
islamic,T395,B-CR-033,Sun,6,0.5
english,T039,B-CR-001,Sun,7,0.5
english,T247,B-CR-043,Sun,7,0.5
math,T067,B-CR-027,Sun,8,0.5
math,T055,B-CR-001,Mon,1,0.5
science,T041,B-LAB-01,Mon,1,0.5
arabic,T042,B-CR-002,Mon,1,0.5
math,T358,B-CR-065,Mon,1,0.5
arabic,T387,B-CR-066,Mon,1,0.5
math,T055,B-CR-001,Mon,2,0.5
science,T041,B-LAB-01,Mon,2,0.5
english,T039,B-CR-002,Mon,2,0.5
english,T057,B-CR-003,Mon,2,0.5
math,T358,B-CR-069,Mon,2,0.5
math,T067,B-CR-034,Mon,3,0.5
computer,T029,B-CR-007,Mon,4,0.5
islamic,T046,B-CR-001,Mon,5,0.5
history,T054,B-CR-002,Mon,5,0.5
geography,T058,B-CR-003,Mon,5,0.5
french,T007,B-CR-001,Mon,6,0.5
english,T039,B-CR-001,Mon,7,0.5
art,T019,B-CR-046,Mon,7,0.5
math,T067,B-CR-026,Mon,8,0.5
math,T055,B-CR-001,Tue,1,0.5
arabic,T042,B-CR-002,Tue,1,0.5
math,T358,B-CR-063,Tue,1,0.5
math,T055,B-CR-001,Tue,2,0.5
science,T041,B-LAB-01,Tue,2,0.5
english,T039,B-CR-002,Tue,2,0.5
math,T358,B-CR-068,Tue,2,0.5
english,T247,B-CR-069,Tue,2,0.5
english,T308,B-CR-070,Tue,2,0.5
math,T067,B-CR-030,Tue,3,0.5
islamic,T046,B-CR-001,Tue,5,0.5
history,T054,B-CR-002,Tue,5,0.5
islamic,T395,B-CR-076,Tue,5,0.5
history,T304,B-CR-077,Tue,5,0.5
computer,T021,B-CR-078,Tue,5,0.5
social,T283,B-CR-079,Tue,5,0.5
english,T039,B-CR-001,Tue,7,0.5
music,T033,B-CR-037,Tue,7,0.5
math,T067,B-CR-025,Tue,8,0.5
math,T055,B-CR-001,Wed,1,0.5
science,T041,B-LAB-01,Wed,1,0.5
math,T358,B-CR-062,Wed,1,0.5
arabic,T387,B-CR-063,Wed,1,0.5
english,T039,B-CR-001,Wed,2,0.5
math,T358,B-CR-069,Wed,2,0.5
english,T247,B-CR-070,Wed,2,0.5
english,T308,B-CR-071,Wed,2,0.5
math,T067,B-CR-028,Wed,3,0.5
pe,T001,B-PG-04,Wed,4,0.5
islamic,T046,B-CR-001,Wed,5,0.5
islamic,T395,B-CR-059,Wed,5,0.5
history,T304,B-CR-060,Wed,5,0.5
geography,T307,B-CR-061,Wed,5,0.5
english,T247,B-CR-031,Wed,7,0.5
french,T007,B-CR-032,Wed,7,0.5
art,T021,B-CR-060,Wed,7,0.5
math,T067,B-CR-015,Wed,8,0.5
math,T055,B-CR-001,Thu,1,0.5
science,T041,B-LAB-01,Thu,1,0.5
math,T358,B-CR-043,Thu,1,0.5
arabic,T387,B-CR-044,Thu,1,0.5
math,T055,B-CR-001,Thu,2,0.5
math,T358,B-CR-053,Thu,2,0.5
english,T247,B-CR-054,Thu,2,0.5
english,T308,B-CR-055,Thu,2,0.5
islamic,T395,B-CR-033,Thu,5,0.5
geography,T307,B-CR-034,Thu,5,0.5
english,T039,B-CR-001,Thu,7,0.5
english,T247,B-CR-025,Thu,7,0.5
math,T067,B-CR-015,Thu,8,0.5
french,T009,B-CR-016,Thu,8,0.5
music,T033,B-CR-017,Thu,8,0.5
