subject,teacher_id,room_id,day,slot,confidence
math,T267,A-CR-030,Sun,1,0.5
arabic,T457,A-CR-031,Sun,1,0.5
math,T303,A-CR-061,Sun,1,0.5
arabic,T098,A-CR-062,Sun,1,0.5
arabic,T393,A-CR-071,Sun,1,0.5
math,T303,A-CR-031,Sun,2,0.5
islamic,T463,A-CR-057,Sun,5,0.5
arabic,T457,A-CR-021,Sun,6,0.5
math,T303,A-CR-086,Sun,6,0.5
math,T267,A-CR-002,Sun,8,0.5
arabic,T457,A-CR-029,Mon,1,0.5
math,T303,A-CR-060,Mon,1,0.5
arabic,T098,A-CR-061,Mon,1,0.5
arabic,T393,A-CR-072,Mon,1,0.5
math,T267,A-CR-019,Mon,2,0.5
math,T303,A-CR-032,Mon,2,0.5
islamic,T463,A-CR-046,Mon,5,0.5
social,T112,A-CR-047,Mon,5,0.5
math,T303,A-CR-060,Mon,6,0.5
arabic,T098,A-CR-061,Mon,6,0.5
math,T267,A-CR-029,Tue,1,0.5
arabic,T457,A-CR-030,Tue,1,0.5
math,T303,A-CR-055,Tue,1,0.5
arabic,T098,A-CR-056,Tue,1,0.5
math,T267,A-CR-016,Tue,2,0.5
islamic,T463,A-CR-032,Tue,5,0.5
history,T105,A-CR-033,Tue,5,0.5
geography,T109,A-CR-034,Tue,5,0.5
math,T267,A-CR-012,Tue,6,0.5
history,T242,A-CR-051,Tue,6,0.5
geography,T257,A-CR-052,Tue,6,0.5
arabic,T457,A-CR-030,Wed,1,0.5
math,T303,A-CR-059,Wed,1,0.5
arabic,T098,A-CR-060,Wed,1,0.5
arabic,T393,A-CR-069,Wed,1,0.5
math,T267,A-CR-022,Wed,2,0.5
math,T303,A-CR-038,Wed,2,0.5
pe,T002,A-PG-03,Wed,3,0.5
islamic,T463,A-CR-032,Wed,5,0.5
history,T105,A-CR-033,Wed,5,0.5
geography,T109,A-CR-034,Wed,5,0.5
social,T326,A-CR-089,Wed,5,0.5
history,T242,A-CR-090,Wed,5,0.5
math,T267,A-CR-011,Wed,6,0.5
geography,T257,A-CR-047,Wed,6,0.5
arabic,T376,A-CR-010,Wed,7,0.5
arabic,T376,A-CR-057,Thu,1,0.5
islamic,T436,A-CR-069,Thu,5,0.5
islamic,T135,A-CR-070,Thu,5,0.5
islamic,T182,A-CR-071,Thu,5,0.5
islamic,T373,A-CR-072,Thu,5,0.5
math,T267,A-CR-007,Thu,6,0.5
