subject,teacher_id,room_id,day,slot,confidence
islamic,T337,A-CR-088,Sun,1,0.5
social,T425,A-CR-089,Sun,1,0.5
islamic,T337,A-CR-053,Sun,2,0.5
english,T073,A-CR-033,Sun,3,0.5
english,T167,A-CR-034,Sun,3,0.5
social,T369,A-CR-041,Sun,4,0.5
arabic,T443,A-CR-054,Sun,7,0.5
islamic,T435,A-CR-071,Sun,7,0.5
islamic,T319,A-CR-015,Sun,8,0.5
islamic,T337,A-CR-082,Mon,1,0.5
arabic,T182,A-CR-049,Mon,2,0.5
english,T073,A-CR-028,Mon,3,0.5
english,T167,A-CR-029,Mon,3,0.5
islamic,T319,A-CR-027,Mon,4,0.5
arabic,T406,A-CR-057,Mon,7,0.5
islamic,T435,A-CR-074,Mon,7,0.5
islamic,T319,A-CR-010,Mon,8,0.5
islamic,T337,A-CR-072,Tue,1,0.5
arabic,T182,A-CR-047,Tue,2,0.5
english,T073,A-CR-028,Tue,3,0.5
english,T167,A-CR-029,Tue,3,0.5
islamic,T319,A-CR-026,Tue,4,0.5
arabic,T406,A-CR-043,Tue,7,0.5
islamic,T435,A-CR-062,Tue,7,0.5
islamic,T337,A-CR-076,Wed,1,0.5
arabic,T182,A-CR-057,Wed,2,0.5
english,T167,A-CR-024,Wed,3,0.5
islamic,T319,A-CR-019,Wed,4,0.5
islamic,T463,A-CR-080,Wed,4,0.5
social,T326,A-CR-081,Wed,4,0.5
arabic,T406,A-CR-040,Wed,7,0.5
islamic,T435,A-CR-064,Wed,7,0.5
arabic,T182,A-CR-066,Thu,1,0.5
islamic,T337,A-CR-067,Thu,1,0.5
arabic,T182,A-CR-041,Thu,2,0.5
english,T073,A-CR-019,Thu,3,0.5
english,T167,A-CR-020,Thu,3,0.5
islamic,T319,A-CR-014,Thu,4,0.5
islamic,T463,A-CR-075,Thu,4,0.5
arabic,T406,A-CR-043,Thu,7,0.5
