subject,teacher_id,room_id,day,slot,confidence
arabic,T330,A-CR-090,Sun,2,0.5
arabic,T330,A-CR-075,Sun,3,0.5
islamic,T352,A-CR-076,Sun,3,0.5
islamic,T352,A-CR-001,Sun,4,0.5
islamic,T040,A-CR-077,Sun,4,0.5
social,T092,A-CR-078,Sun,4,0.5
social,T474,A-CR-083,Sun,7,0.5
islamic,T040,A-CR-035,Sun,8,0.5
arabic,T330,A-CR-084,Mon,2,0.5
islamic,T352,A-CR-061,Mon,3,0.5
islamic,T352,A-CR-001,Mon,4,0.5
islamic,T040,A-CR-046,Mon,4,0.5
arabic,T330,A-CR-084,Tue,2,0.5
islamic,T352,A-CR-057,Tue,3,0.5
islamic,T040,A-CR-047,Tue,4,0.5
islamic,T040,A-CR-039,Wed,4,0.5
social,T128,A-CR-078,Thu,1,0.5
arabic,T330,A-CR-072,Thu,2,0.5
islamic,T352,A-CR-044,Thu,3,0.5
islamic,T040,A-CR-035,Thu,4,0.5
