subject,teacher_id,room_id,day,slot,confidence
math,T271,B-CR-049,Sun,1,0.5
arabic,T294,B-CR-050,Sun,1,0.5
math,T271,B-CR-049,Sun,2,0.5
english,T342,B-CR-050,Sun,2,0.5
math,T480,B-CR-032,Sun,3,0.5
math,T380,B-CR-065,Sun,3,0.5
english,T342,B-CR-024,Sun,7,0.5
art,T027,B-CR-025,Sun,7,0.5
math,T480,B-CR-015,Sun,8,0.5
math,T374,B-CR-052,Sun,8,0.5
math,T271,B-CR-046,Mon,1,0.5
arabic,T294,B-CR-047,Mon,1,0.5
math,T271,B-CR-049,Mon,2,0.5
english,T342,B-CR-050,Mon,2,0.5
math,T480,B-CR-021,Mon,3,0.5
math,T380,B-CR-060,Mon,3,0.5
pe,T003,B-PG-02,Mon,4,0.5
islamic,T299,B-CR-071,Mon,5,0.5
geography,T237,B-CR-072,Mon,5,0.5
computer,T023,B-CR-073,Mon,5,0.5
social,T259,B-CR-074,Mon,5,0.5
english,T342,B-CR-026,Mon,7,0.5
french,T009,B-CR-013,Mon,8,0.5
art,T023,B-CR-052,Mon,8,0.5
arabic,T294,B-CR-045,Tue,1,0.5
math,T271,B-CR-046,Tue,2,0.5
english,T342,B-CR-047,Tue,2,0.5
math,T480,B-CR-020,Tue,3,0.5
math,T374,B-CR-058,Tue,3,0.5
islamic,T299,B-CR-036,Tue,5,0.5
history,T250,B-CR-037,Tue,5,0.5
geography,T237,B-CR-038,Tue,5,0.5
english,T342,B-CR-024,Tue,7,0.5
art,T027,B-CR-009,Tue,8,0.5
math,T374,B-CR-050,Tue,8,0.5
math,T271,B-CR-043,Wed,1,0.5
arabic,T294,B-CR-044,Wed,1,0.5
math,T271,B-CR-047,Wed,2,0.5
math,T480,B-CR-018,Wed,3,0.5
math,T374,B-CR-052,Wed,3,0.5
islamic,T299,B-CR-027,Wed,5,0.5
history,T250,B-CR-028,Wed,5,0.5
math,T480,B-CR-073,Wed,6,0.5
arabic,T129,B-CR-074,Wed,6,0.5
arabic,T159,B-CR-075,Wed,6,0.5
islamic,T189,B-CR-076,Wed,6,0.5
islamic,T198,B-CR-077,Wed,6,0.5
history,T124,B-CR-078,Wed,6,0.5
geography,T139,B-CR-079,Wed,6,0.5
computer,T023,B-CR-080,Wed,6,0.5
english,T342,B-CR-022,Wed,7,0.5
music,T035,B-CR-004,Wed,8,0.5
math,T374,B-CR-042,Wed,8,0.5
math,T271,B-CR-030,Thu,1,0.5
math,T480,B-CR-079,Thu,1,0.5
arabic,T159,B-CR-080,Thu,1,0.5
math,T271,B-CR-036,Thu,2,0.5
english,T342,B-CR-037,Thu,2,0.5
math,T480,B-CR-017,Thu,3,0.5
math,T374,B-CR-045,Thu,3,0.5
islamic,T299,B-CR-018,Thu,5,0.5
french,T009,B-CR-012,Thu,6,0.5
music,T035,B-CR-013,Thu,6,0.5
math,T480,B-CR-055,Thu,6,0.5
arabic,T129,B-CR-056,Thu,6,0.5
islamic,T172,B-CR-057,Thu,6,0.5
islamic,T189,B-CR-058,Thu,6,0.5
history,T124,B-CR-059,Thu,6,0.5
geography,T139,B-CR-060,Thu,6,0.5
social,T454,B-CR-061,Thu,6,0.5
english,T342,B-CR-015,Thu,7,0.5
math,T374,B-CR-040,Thu,8,0.5
