subject,teacher_id,room_id,day,slot,confidence
arabic,T172,A-CR-079,Sun,2,0.5
islamic,T241,A-CR-080,Sun,2,0.5
islamic,T241,A-CR-064,Sun,3,0.5
social,T095,A-CR-078,Sun,7,0.5
islamic,T384,A-CR-028,Sun,8,0.5
arabic,T172,A-CR-074,Mon,2,0.5
islamic,T241,A-CR-075,Mon,2,0.5
islamic,T241,A-CR-052,Mon,3,0.5
social,T229,A-CR-039,Mon,4,0.5
islamic,T384,A-CR-020,Mon,8,0.5
arabic,T172,A-CR-073,Tue,2,0.5
islamic,T384,A-CR-041,Tue,4,0.5
islamic,T384,A-CR-019,Tue,8,0.5
social,T272,A-CR-085,Wed,1,0.5
arabic,T172,A-CR-077,Wed,2,0.5
islamic,T241,A-CR-078,Wed,2,0.5
islamic,T384,A-CR-032,Wed,4,0.5
arabic,T172,A-CR-060,Thu,2,0.5
islamic,T241,A-CR-061,Thu,2,0.5
islamic,T384,A-CR-028,Thu,4,0.5
