subject,teacher_id,room_id,day,slot,confidence
arabic,T470,A-CR-016,Sun,1,0.5
library,T005,A-LIB-01,Sun,1,0.5
math,T458,A-CR-008,Sun,2,0.5
islamic,T414,A-CR-032,Sun,5,0.5
islamic,T416,A-CR-033,Sun,5,0.5
computer,T021,A-CR-034,Sun,5,0.5
history,T222,A-CR-035,Sun,5,0.5
geography,T237,A-CR-036,Sun,5,0.5
math,T458,A-CR-010,Sun,6,0.5
math,T067,A-CR-061,Sun,6,0.5
arabic,T241,A-CR-062,Sun,6,0.5
history,T169,A-CR-063,Sun,6,0.5
arabic,T470,A-CR-002,Sun,7,0.5
arabic,T384,A-CR-027,Sun,7,0.5
math,T458,A-CR-015,Mon,1,0.5
math,T496,A-CR-016,Mon,1,0.5
arabic,T470,A-CR-017,Mon,1,0.5
math,T458,A-CR-010,Mon,2,0.5
islamic,T414,A-CR-023,Mon,5,0.5
social,T082,A-CR-024,Mon,5,0.5
math,T412,A-CR-039,Mon,6,0.5
math,T067,A-CR-040,Mon,6,0.5
math,T071,A-CR-041,Mon,6,0.5
arabic,T241,A-CR-042,Mon,6,0.5
geography,T170,A-CR-043,Mon,6,0.5
arabic,T384,A-CR-019,Mon,7,0.5
math,T458,A-CR-013,Tue,1,0.5
math,T496,A-CR-014,Tue,1,0.5
arabic,T470,A-CR-015,Tue,1,0.5
pe,T015,A-PG-01,Tue,4,0.5
islamic,T414,A-CR-018,Tue,5,0.5
islamic,T256,A-CR-072,Tue,5,0.5
geography,T170,A-CR-073,Tue,5,0.5
math,T412,A-CR-034,Tue,6,0.5
arabic,T241,A-CR-035,Tue,6,0.5
arabic,T384,A-CR-009,Tue,7,0.5
math,T458,A-CR-016,Wed,1,0.5
math,T458,A-CR-013,Wed,2,0.5
history,T222,A-CR-020,Wed,5,0.5
geography,T237,A-CR-021,Wed,5,0.5
islamic,T256,A-CR-066,Wed,5,0.5
social,T283,A-CR-067,Wed,5,0.5
arabic,T470,A-CR-005,Wed,6,0.5
math,T412,A-CR-031,Wed,6,0.5
math,T067,A-CR-032,Wed,6,0.5
arabic,T241,A-CR-033,Wed,6,0.5
arabic,T384,A-CR-004,Wed,7,0.5
arabic,T241,A-CR-040,Thu,1,0.5
islamic,T256,A-CR-044,Thu,5,0.5
islamic,T349,A-CR-045,Thu,5,0.5
history,T169,A-CR-046,Thu,5,0.5
math,T412,A-CR-024,Thu,6,0.5
math,T067,A-CR-025,Thu,6,0.5
arabic,T384,A-CR-003,Thu,7,0.5
