subject,teacher_id,room_id,day,slot,confidence
arabic,T086,A-CR-087,Sun,2,0.5
islamic,T119,A-CR-088,Sun,2,0.5
islamic,T119,A-CR-073,Sun,3,0.5
islamic,T420,A-CR-073,Sun,4,0.5
social,T048,A-CR-074,Sun,4,0.5
islamic,T420,A-CR-033,Sun,8,0.5
arabic,T086,A-CR-082,Mon,2,0.5
islamic,T119,A-CR-083,Mon,2,0.5
social,T460,A-CR-079,Mon,7,0.5
islamic,T420,A-CR-022,Mon,8,0.5
arabic,T086,A-CR-080,Tue,2,0.5
islamic,T119,A-CR-081,Tue,2,0.5
islamic,T420,A-CR-045,Tue,4,0.5
social,T114,A-CR-090,Wed,1,0.5
arabic,T086,A-CR-087,Wed,2,0.5
islamic,T119,A-CR-088,Wed,2,0.5
english,T044,A-CR-048,Wed,3,0.5
islamic,T420,A-CR-037,Wed,4,0.5
arabic,T086,A-CR-068,Thu,2,0.5
islamic,T119,A-CR-069,Thu,2,0.5
english,T388,A-CR-042,Thu,3,0.5
english,T147,A-CR-043,Thu,3,0.5
islamic,T420,A-CR-033,Thu,4,0.5
