subject,teacher_id,room_id,day,slot,confidence
arabic,T319,A-CR-015,Sun,1,0.5
math,T328,A-CR-053,Sun,1,0.5
arabic,T086,A-CR-054,Sun,1,0.5
arabic,T463,A-CR-068,Sun,1,0.5
math,T328,A-CR-028,Sun,2,0.5
islamic,T330,A-CR-028,Sun,5,0.5
islamic,T337,A-CR-029,Sun,5,0.5
history,T495,A-CR-030,Sun,5,0.5
geography,T494,A-CR-031,Sun,5,0.5
math,T328,A-CR-058,Sun,6,0.5
history,T193,A-CR-059,Sun,6,0.5
geography,T186,A-CR-060,Sun,6,0.5
arabic,T463,A-CR-026,Sun,7,0.5
arabic,T319,A-CR-014,Mon,1,0.5
math,T328,A-CR-050,Mon,1,0.5
arabic,T086,A-CR-051,Mon,1,0.5
arabic,T463,A-CR-069,Mon,1,0.5
math,T472,A-CR-009,Mon,2,0.5
math,T328,A-CR-031,Mon,2,0.5
pe,T018,A-PG-03,Mon,3,0.5
islamic,T330,A-CR-019,Mon,5,0.5
social,T491,A-CR-020,Mon,5,0.5
history,T495,A-CR-021,Mon,5,0.5
geography,T494,A-CR-022,Mon,5,0.5
math,T472,A-CR-010,Mon,6,0.5
history,T193,A-CR-038,Mon,6,0.5
arabic,T463,A-CR-018,Mon,7,0.5
math,T472,A-CR-011,Tue,1,0.5
arabic,T319,A-CR-012,Tue,1,0.5
math,T328,A-CR-048,Tue,1,0.5
arabic,T086,A-CR-049,Tue,1,0.5
math,T328,A-CR-025,Tue,2,0.5
math,T278,A-CR-032,Tue,2,0.5
islamic,T330,A-CR-017,Tue,5,0.5
islamic,T119,A-CR-071,Tue,5,0.5
math,T472,A-CR-008,Tue,6,0.5
arabic,T319,A-CR-009,Tue,6,0.5
math,T315,A-CR-009,Tue,8,0.5
math,T320,A-CR-010,Tue,8,0.5
math,T328,A-CR-011,Tue,8,0.5
math,T303,A-CR-012,Tue,8,0.5
math,T472,A-CR-015,Wed,1,0.5
math,T328,A-CR-050,Wed,1,0.5
arabic,T086,A-CR-051,Wed,1,0.5
arabic,T463,A-CR-067,Wed,1,0.5
math,T472,A-CR-012,Wed,2,0.5
math,T328,A-CR-035,Wed,2,0.5
math,T278,A-CR-042,Wed,2,0.5
math,T315,A-CR-043,Wed,2,0.5
computer,T030,A-CR-019,Wed,5,0.5
islamic,T119,A-CR-064,Wed,5,0.5
islamic,T362,A-CR-065,Wed,5,0.5
math,T472,A-CR-004,Wed,6,0.5
math,T472,A-CR-013,Thu,1,0.5
arabic,T319,A-CR-014,Thu,1,0.5
arabic,T086,A-CR-039,Thu,1,0.5
math,T472,A-CR-004,Thu,2,0.5
math,T445,A-CR-029,Thu,2,0.5
library,T016,A-LIB-01,Thu,5,0.5
islamic,T119,A-CR-041,Thu,5,0.5
social,T249,A-CR-042,Thu,5,0.5
geography,T186,A-CR-043,Thu,5,0.5
