subject,teacher_id,room_id,day,slot,confidence
arabic,T418,A-CR-087,Sun,3,0.5
arabic,T466,A-CR-088,Sun,3,0.5
islamic,T416,A-CR-089,Sun,3,0.5
islamic,T158,A-CR-090,Sun,4,0.5
social,T229,A-CR-090,Sun,7,0.5
islamic,T158,A-CR-039,Sun,8,0.5
arabic,T418,A-CR-074,Mon,3,0.5
islamic,T416,A-CR-075,Mon,3,0.5
islamic,T158,A-CR-050,Mon,4,0.5
islamic,T159,A-CR-051,Mon,4,0.5
social,T272,A-CR-052,Mon,4,0.5
arabic,T418,A-CR-067,Tue,3,0.5
islamic,T416,A-CR-068,Tue,3,0.5
islamic,T158,A-CR-053,Tue,4,0.5
islamic,T416,A-CR-056,Wed,3,0.5
islamic,T158,A-CR-045,Wed,4,0.5
arabic,T466,A-CR-083,Thu,2,0.5
islamic,T416,A-CR-084,Thu,2,0.5
social,T287,A-CR-085,Thu,2,0.5
islamic,T416,A-CR-049,Thu,3,0.5
