subject,teacher_id,room_id,day,slot,confidence
islamic,T291,A-CR-071,Sun,2,0.5
islamic,T172,A-CR-058,Sun,4,0.5
social,T095,A-CR-059,Sun,4,0.5
islamic,T172,A-CR-023,Sun,8,0.5
islamic,T291,A-CR-065,Mon,2,0.5
arabic,T400,A-CR-067,Mon,7,0.5
social,T043,A-CR-076,Mon,7,0.5
islamic,T172,A-CR-016,Mon,8,0.5
arabic,T282,A-CR-085,Tue,1,0.5
social,T229,A-CR-086,Tue,1,0.5
arabic,T282,A-CR-066,Tue,2,0.5
islamic,T291,A-CR-067,Tue,2,0.5
islamic,T172,A-CR-038,Tue,4,0.5
arabic,T282,A-CR-083,Wed,1,0.5
islamic,T291,A-CR-070,Wed,2,0.5
islamic,T291,A-CR-041,Wed,3,0.5
islamic,T172,A-CR-027,Wed,4,0.5
arabic,T400,A-CR-054,Wed,7,0.5
arabic,T075,A-CR-055,Wed,7,0.5
arabic,T282,A-CR-073,Thu,1,0.5
islamic,T291,A-CR-074,Thu,1,0.5
arabic,T282,A-CR-053,Thu,2,0.5
islamic,T172,A-CR-023,Thu,4,0.5
arabic,T400,A-CR-058,Thu,7,0.5
arabic,T075,A-CR-059,Thu,7,0.5
