subject,teacher_id,room_id,day,slot,confidence
math,T244,B-CR-065,Sun,1,0.5
arabic,T376,B-CR-066,Sun,1,0.5
math,T244,B-CR-069,Sun,2,0.5
english,T390,B-CR-070,Sun,2,0.5
math,T411,B-CR-045,Sun,3,0.5
math,T205,B-CR-072,Sun,3,0.5
islamic,T381,B-CR-031,Sun,6,0.5
english,T390,B-CR-042,Sun,7,0.5
french,T012,B-CR-001,Sun,8,0.5
math,T411,B-CR-026,Sun,8,0.5
math,T205,B-CR-065,Sun,8,0.5
math,T244,B-CR-063,Mon,1,0.5
arabic,T376,B-CR-064,Mon,1,0.5
math,T244,B-CR-067,Mon,2,0.5
english,T390,B-CR-068,Mon,2,0.5
math,T411,B-CR-033,Mon,3,0.5
math,T205,B-CR-067,Mon,3,0.5
islamic,T381,B-CR-022,Mon,6,0.5
english,T390,B-CR-043,Mon,7,0.5
art,T030,B-CR-044,Mon,7,0.5
music,T038,B-CR-045,Mon,7,0.5
math,T411,B-CR-025,Mon,8,0.5
math,T205,B-CR-063,Mon,8,0.5
math,T244,B-CR-061,Tue,1,0.5
arabic,T376,B-CR-062,Tue,1,0.5
math,T244,B-CR-066,Tue,2,0.5
english,T390,B-CR-067,Tue,2,0.5
math,T411,B-CR-029,Tue,3,0.5
math,T205,B-CR-062,Tue,3,0.5
history,T240,B-CR-073,Tue,5,0.5
geography,T234,B-CR-074,Tue,5,0.5
social,T275,B-CR-075,Tue,5,0.5
english,T390,B-CR-036,Tue,7,0.5
math,T411,B-CR-024,Tue,8,0.5
math,T244,B-CR-060,Wed,1,0.5
arabic,T376,B-CR-061,Wed,1,0.5
math,T244,B-CR-067,Wed,2,0.5
english,T390,B-CR-068,Wed,2,0.5
math,T411,B-CR-027,Wed,3,0.5
math,T205,B-CR-060,Wed,3,0.5
pe,T014,B-PG-03,Wed,4,0.5
islamic,T381,B-CR-055,Wed,5,0.5
history,T240,B-CR-056,Wed,5,0.5
geography,T234,B-CR-057,Wed,5,0.5
computer,T028,B-CR-058,Wed,5,0.5
english,T390,B-CR-030,Wed,7,0.5
math,T411,B-CR-013,Wed,8,0.5
art,T020,B-CR-014,Wed,8,0.5
math,T205,B-CR-056,Wed,8,0.5
art,T026,B-CR-057,Wed,8,0.5
math,T244,B-CR-042,Thu,1,0.5
english,T390,B-CR-052,Thu,2,0.5
math,T411,B-CR-026,Thu,3,0.5
math,T205,B-CR-052,Thu,3,0.5
islamic,T381,B-CR-032,Thu,5,0.5
music,T036,B-CR-014,Thu,8,0.5
math,T205,B-CR-053,Thu,8,0.5
