subject,teacher_id,room_id,day,slot,confidence
social,T095,A-CR-084,Sun,1,0.5
arabic,T273,A-CR-047,Sun,2,0.5
english,T441,A-CR-020,Sun,3,0.5
english,T099,A-CR-021,Sun,3,0.5
english,T102,A-CR-022,Sun,3,0.5
islamic,T294,A-CR-023,Sun,3,0.5
islamic,T422,A-CR-034,Sun,4,0.5
social,T043,A-CR-035,Sun,4,0.5
islamic,T422,A-CR-012,Sun,8,0.5
islamic,T310,A-CR-052,Sun,8,0.5
arabic,T273,A-CR-045,Mon,2,0.5
islamic,T294,A-CR-046,Mon,2,0.5
english,T441,A-CR-019,Mon,3,0.5
islamic,T422,A-CR-023,Mon,4,0.5
islamic,T273,A-CR-036,Mon,8,0.5
islamic,T310,A-CR-037,Mon,8,0.5
arabic,T273,A-CR-042,Tue,2,0.5
islamic,T294,A-CR-043,Tue,2,0.5
english,T099,A-CR-018,Tue,3,0.5
islamic,T422,A-CR-022,Tue,4,0.5
arabic,T248,A-CR-037,Tue,7,0.5
arabic,T269,A-CR-038,Tue,7,0.5
islamic,T273,A-CR-029,Tue,8,0.5
arabic,T273,A-CR-050,Wed,2,0.5
islamic,T294,A-CR-051,Wed,2,0.5
english,T441,A-CR-015,Wed,3,0.5
english,T099,A-CR-016,Wed,3,0.5
islamic,T422,A-CR-016,Wed,4,0.5
islamic,T291,A-CR-072,Wed,4,0.5
arabic,T248,A-CR-034,Wed,7,0.5
arabic,T269,A-CR-035,Wed,7,0.5
arabic,T273,A-CR-063,Thu,1,0.5
islamic,T294,A-CR-064,Thu,1,0.5
islamic,T294,A-CR-038,Thu,2,0.5
english,T441,A-CR-012,Thu,3,0.5
english,T099,A-CR-013,Thu,3,0.5
islamic,T422,A-CR-010,Thu,4,0.5
islamic,T291,A-CR-068,Thu,4,0.5
social,T405,A-CR-069,Thu,4,0.5
arabic,T248,A-CR-037,Thu,7,0.5
