subject,teacher_id,room_id,day,slot,confidence
math,T347,A-CR-012,Sun,1,0.5
math,T433,A-CR-051,Sun,1,0.5
math,T347,A-CR-006,Sun,2,0.5
math,T433,A-CR-026,Sun,2,0.5
pe,T004,A-PG-03,Sun,3,0.5
islamic,T232,A-CR-020,Sun,5,0.5
social,T474,A-CR-021,Sun,5,0.5
math,T347,A-CR-007,Sun,6,0.5
arabic,T231,A-CR-008,Sun,6,0.5
arabic,T040,A-CR-052,Sun,6,0.5
history,T166,A-CR-053,Sun,6,0.5
arabic,T040,A-CR-010,Sun,7,0.5
arabic,T319,A-CR-024,Sun,7,0.5
math,T347,A-CR-010,Mon,1,0.5
arabic,T231,A-CR-011,Mon,1,0.5
math,T433,A-CR-048,Mon,1,0.5
math,T347,A-CR-007,Mon,2,0.5
math,T433,A-CR-029,Mon,2,0.5
islamic,T232,A-CR-013,Mon,5,0.5
computer,T030,A-CR-014,Mon,5,0.5
history,T478,A-CR-015,Mon,5,0.5
geography,T482,A-CR-016,Mon,5,0.5
islamic,T063,A-CR-088,Mon,5,0.5
social,T225,A-CR-089,Mon,5,0.5
arabic,T231,A-CR-008,Mon,6,0.5
art,T028,A-CR-009,Mon,6,0.5
arabic,T040,A-CR-006,Mon,7,0.5
arabic,T319,A-CR-016,Mon,7,0.5
math,T347,A-CR-007,Tue,1,0.5
arabic,T231,A-CR-008,Tue,1,0.5
math,T433,A-CR-024,Tue,2,0.5
math,T253,A-CR-030,Tue,2,0.5
islamic,T232,A-CR-015,Tue,5,0.5
geography,T482,A-CR-016,Tue,5,0.5
islamic,T063,A-CR-069,Tue,5,0.5
arabic,T231,A-CR-007,Tue,6,0.5
arabic,T319,A-CR-007,Tue,7,0.5
math,T178,A-CR-007,Tue,8,0.5
math,T347,A-CR-012,Wed,1,0.5
math,T433,A-CR-048,Wed,1,0.5
math,T347,A-CR-010,Wed,2,0.5
math,T433,A-CR-033,Wed,2,0.5
math,T253,A-CR-040,Wed,2,0.5
islamic,T232,A-CR-017,Wed,5,0.5
library,T002,A-LIB-01,Wed,5,0.5
islamic,T063,A-CR-059,Wed,5,0.5
history,T166,A-CR-060,Wed,5,0.5
geography,T175,A-CR-061,Wed,5,0.5
arabic,T040,A-CR-030,Wed,6,0.5
arabic,T319,A-CR-002,Wed,7,0.5
math,T347,A-CR-011,Thu,1,0.5
math,T433,A-CR-038,Thu,1,0.5
math,T433,A-CR-017,Thu,2,0.5
math,T178,A-CR-025,Thu,2,0.5
history,T478,A-CR-007,Thu,5,0.5
islamic,T063,A-CR-036,Thu,5,0.5
geography,T175,A-CR-037,Thu,5,0.5
arabic,T040,A-CR-022,Thu,6,0.5
math,T178,A-CR-083,Thu,6,0.5
math,T246,A-CR-084,Thu,6,0.5
math,T253,A-CR-085,Thu,6,0.5
math,T353,A-CR-086,Thu,6,0.5
social,T439,A-CR-087,Thu,6,0.5
history,T482,A-CR-088,Thu,6,0.5
history,T485,A-CR-089,Thu,6,0.5
geography,T492,A-CR-090,Thu,6,0.5
arabic,T319,A-CR-001,Thu,7,0.5
science,T314,A-LAB-02,Thu,8,0.5
math,T253,A-CR-002,Thu,8,0.5
