subject,teacher_id,room_id,day,slot,confidence
math,T227,B-CR-030,Sun,1,0.5
arabic,T241,B-CR-031,Sun,1,0.5
math,T227,B-CR-027,Sun,2,0.5
english,T177,B-CR-028,Sun,2,0.5
math,T458,B-CR-022,Sun,3,0.5
math,T306,B-CR-059,Sun,3,0.5
islamic,T248,B-CR-055,Sun,5,0.5
history,T191,B-CR-056,Sun,5,0.5
social,T224,B-CR-057,Sun,5,0.5
english,T177,B-CR-013,Sun,7,0.5
french,T007,B-CR-014,Sun,7,0.5
art,T019,B-CR-005,Sun,8,0.5
music,T033,B-CR-006,Sun,8,0.5
math,T274,B-CR-040,Sun,8,0.5
art,T023,B-CR-041,Sun,8,0.5
arabic,T241,B-CR-028,Mon,1,0.5
math,T227,B-CR-031,Mon,2,0.5
english,T177,B-CR-032,Mon,2,0.5
math,T227,B-CR-002,Mon,3,0.5
math,T306,B-CR-052,Mon,3,0.5
islamic,T248,B-CR-041,Mon,5,0.5
geography,T199,B-CR-042,Mon,5,0.5
math,T458,B-CR-056,Mon,6,0.5
arabic,T488,B-CR-057,Mon,6,0.5
islamic,T042,B-CR-058,Mon,6,0.5
history,T061,B-CR-059,Mon,6,0.5
geography,T058,B-CR-060,Mon,6,0.5
social,T351,B-CR-061,Mon,6,0.5
english,T177,B-CR-015,Mon,7,0.5
math,T458,B-CR-005,Mon,8,0.5
math,T274,B-CR-041,Mon,8,0.5
arabic,T241,B-CR-027,Tue,1,0.5
math,T227,B-CR-028,Tue,2,0.5
english,T177,B-CR-029,Tue,2,0.5
math,T458,B-CR-010,Tue,3,0.5
math,T274,B-CR-047,Tue,3,0.5
math,T306,B-CR-048,Tue,3,0.5
chinese,T031,B-CR-006,Tue,4,0.5
islamic,T248,B-CR-021,Tue,5,0.5
geography,T199,B-CR-022,Tue,5,0.5
math,T458,B-CR-036,Tue,6,0.5
arabic,T488,B-CR-037,Tue,6,0.5
islamic,T042,B-CR-038,Tue,6,0.5
history,T061,B-CR-039,Tue,6,0.5
geography,T058,B-CR-040,Tue,6,0.5
computer,T021,B-CR-041,Tue,6,0.5
english,T177,B-CR-015,Tue,7,0.5
french,T007,B-CR-002,Tue,8,0.5
math,T274,B-CR-040,Tue,8,0.5
math,T227,B-CR-027,Wed,1,0.5
arabic,T241,B-CR-028,Wed,1,0.5
math,T227,B-CR-029,Wed,2,0.5
english,T177,B-CR-030,Wed,2,0.5
pe,T017,B-PG-03,Wed,3,0.5
math,T458,B-CR-009,Wed,3,0.5
math,T274,B-CR-040,Wed,3,0.5
computer,T021,B-CR-003,Wed,4,0.5
islamic,T248,B-CR-015,Wed,5,0.5
art,T019,B-CR-007,Wed,6,0.5
math,T458,B-CR-022,Wed,6,0.5
arabic,T488,B-CR-023,Wed,6,0.5
islamic,T042,B-CR-024,Wed,6,0.5
english,T177,B-CR-015,Wed,7,0.5
math,T274,B-CR-032,Wed,8,0.5
math,T227,B-CR-020,Thu,1,0.5
math,T458,B-CR-066,Thu,1,0.5
math,T227,B-CR-023,Thu,2,0.5
english,T177,B-CR-024,Thu,2,0.5
library,T003,B-LIB-01,Thu,2,0.5
math,T458,B-CR-073,Thu,2,0.5
history,T191,B-CR-010,Thu,5,0.5
music,T033,B-CR-004,Thu,6,0.5
arabic,T488,B-CR-019,Thu,6,0.5
islamic,T042,B-CR-020,Thu,6,0.5
