subject,teacher_id,room_id,day,slot,confidence
islamic,T364,A-CR-002,Sun,4,0.5
islamic,T078,A-CR-079,Sun,4,0.5
social,T108,A-CR-080,Sun,4,0.5
social,T477,A-CR-084,Sun,7,0.5
islamic,T078,A-CR-036,Sun,8,0.5
arabic,T375,A-CR-085,Mon,2,0.5
islamic,T364,A-CR-062,Mon,3,0.5
islamic,T078,A-CR-023,Mon,8,0.5
arabic,T375,A-CR-085,Tue,2,0.5
arabic,T375,A-CR-058,Tue,3,0.5
islamic,T364,A-CR-001,Tue,4,0.5
islamic,T078,A-CR-048,Tue,4,0.5
islamic,T078,A-CR-020,Tue,8,0.5
arabic,T375,A-CR-049,Wed,3,0.5
islamic,T364,A-CR-050,Wed,3,0.5
islamic,T364,A-CR-001,Wed,4,0.5
islamic,T078,A-CR-040,Wed,4,0.5
social,T152,A-CR-079,Thu,1,0.5
arabic,T375,A-CR-073,Thu,2,0.5
islamic,T364,A-CR-045,Thu,3,0.5
