subject,teacher_id,room_id,day,slot,confidence
math,T190,B-CR-041,Sun,1,0.5
arabic,T208,B-CR-042,Sun,1,0.5
math,T190,B-CR-040,Sun,2,0.5
english,T203,B-CR-041,Sun,2,0.5
english,T243,B-CR-042,Sun,2,0.5
math,T315,B-CR-028,Sun,3,0.5
math,T149,B-CR-062,Sun,3,0.5
chinese,T032,B-CR-007,Sun,4,0.5
history,T144,B-CR-077,Sun,5,0.5
geography,T153,B-CR-078,Sun,5,0.5
social,T171,B-CR-079,Sun,5,0.5
math,T315,B-CR-010,Sun,8,0.5
math,T190,B-CR-039,Mon,1,0.5
arabic,T208,B-CR-040,Mon,1,0.5
math,T190,B-CR-042,Mon,2,0.5
math,T149,B-CR-054,Mon,3,0.5
islamic,T231,B-CR-057,Mon,5,0.5
history,T144,B-CR-058,Mon,5,0.5
geography,T153,B-CR-059,Mon,5,0.5
english,T203,B-CR-022,Mon,7,0.5
art,T020,B-CR-010,Mon,8,0.5
math,T379,B-CR-047,Mon,8,0.5
math,T190,B-CR-037,Tue,1,0.5
arabic,T208,B-CR-038,Tue,1,0.5
math,T190,B-CR-040,Tue,2,0.5
english,T203,B-CR-041,Tue,2,0.5
math,T315,B-CR-016,Tue,3,0.5
math,T149,B-CR-054,Tue,3,0.5
islamic,T231,B-CR-028,Tue,5,0.5
arabic,T069,B-CR-072,Tue,6,0.5
arabic,T078,B-CR-073,Tue,6,0.5
islamic,T086,B-CR-074,Tue,6,0.5
islamic,T091,B-CR-075,Tue,6,0.5
history,T391,B-CR-076,Tue,6,0.5
geography,T366,B-CR-077,Tue,6,0.5
social,T389,B-CR-078,Tue,6,0.5
english,T203,B-CR-019,Tue,7,0.5
math,T379,B-CR-046,Tue,8,0.5
math,T190,B-CR-036,Wed,1,0.5
arabic,T208,B-CR-037,Wed,1,0.5
math,T190,B-CR-040,Wed,2,0.5
english,T203,B-CR-041,Wed,2,0.5
math,T315,B-CR-015,Wed,3,0.5
math,T149,B-CR-048,Wed,3,0.5
islamic,T231,B-CR-021,Wed,5,0.5
french,T008,B-CR-012,Wed,6,0.5
math,T315,B-CR-043,Wed,6,0.5
arabic,T069,B-CR-044,Wed,6,0.5
islamic,T086,B-CR-045,Wed,6,0.5
history,T391,B-CR-046,Wed,6,0.5
geography,T366,B-CR-047,Wed,6,0.5
computer,T024,B-CR-048,Wed,6,0.5
english,T203,B-CR-020,Wed,7,0.5
music,T034,B-CR-001,Wed,8,0.5
math,T149,B-CR-040,Wed,8,0.5
math,T190,B-CR-026,Thu,1,0.5
math,T315,B-CR-073,Thu,1,0.5
arabic,T069,B-CR-074,Thu,1,0.5
english,T203,B-CR-032,Thu,2,0.5
math,T315,B-CR-078,Thu,2,0.5
pe,T018,B-PG-03,Thu,3,0.5
math,T315,B-CR-013,Thu,3,0.5
computer,T024,B-CR-004,Thu,4,0.5
islamic,T231,B-CR-015,Thu,5,0.5
art,T020,B-CR-008,Thu,6,0.5
music,T034,B-CR-009,Thu,6,0.5
math,T315,B-CR-034,Thu,6,0.5
islamic,T086,B-CR-035,Thu,6,0.5
english,T203,B-CR-011,Thu,7,0.5
french,T008,B-CR-061,Thu,7,0.5
art,T026,B-CR-065,Thu,7,0.5
math,T379,B-CR-035,Thu,8,0.5
math,T149,B-CR-036,Thu,8,0.5
