subject,teacher_id,room_id,day,slot,confidence
islamic,T088,A-CR-088,Mon,3,0.5
social,T351,A-CR-089,Mon,3,0.5
islamic,T088,A-CR-009,Mon,4,0.5
islamic,T233,A-CR-068,Mon,4,0.5
islamic,T291,A-CR-069,Mon,4,0.5
social,T316,A-CR-070,Mon,4,0.5
islamic,T088,A-CR-039,Mon,7,0.5
arabic,T466,A-CR-081,Tue,3,0.5
arabic,T046,A-CR-082,Tue,3,0.5
islamic,T088,A-CR-083,Tue,3,0.5
islamic,T088,A-CR-008,Tue,4,0.5
islamic,T233,A-CR-061,Tue,4,0.5
islamic,T291,A-CR-062,Tue,4,0.5
social,T280,A-CR-065,Tue,7,0.5
arabic,T466,A-CR-068,Wed,3,0.5
arabic,T046,A-CR-069,Wed,3,0.5
islamic,T088,A-CR-004,Wed,4,0.5
islamic,T233,A-CR-051,Wed,4,0.5
arabic,T466,A-CR-062,Thu,3,0.5
islamic,T233,A-CR-046,Thu,4,0.5
