subject,teacher_id,room_id,day,slot,confidence
arabic,T143,B-CR-038,Sun,1,0.5
math,T179,B-CR-036,Sun,2,0.5
english,T201,B-CR-037,Sun,2,0.5
math,T179,B-CR-007,Sun,3,0.5
math,T303,B-CR-026,Sun,3,0.5
pe,T014,B-PG-03,Sun,4,0.5
islamic,T164,B-CR-069,Sun,5,0.5
history,T136,B-CR-070,Sun,5,0.5
geography,T138,B-CR-071,Sun,5,0.5
social,T128,B-CR-072,Sun,5,0.5
english,T201,B-CR-017,Sun,7,0.5
math,T473,B-CR-045,Sun,8,0.5
math,T402,B-CR-046,Sun,8,0.5
art,T030,B-CR-047,Sun,8,0.5
math,T179,B-CR-035,Mon,1,0.5
arabic,T143,B-CR-036,Mon,1,0.5
english,T201,B-CR-039,Mon,2,0.5
math,T179,B-CR-003,Mon,3,0.5
math,T303,B-CR-016,Mon,3,0.5
history,T136,B-CR-052,Mon,5,0.5
geography,T138,B-CR-053,Mon,5,0.5
english,T201,B-CR-019,Mon,7,0.5
french,T010,B-CR-008,Mon,8,0.5
art,T022,B-CR-009,Mon,8,0.5
math,T473,B-CR-044,Mon,8,0.5
arabic,T143,B-CR-034,Tue,1,0.5
math,T179,B-CR-036,Tue,2,0.5
english,T201,B-CR-037,Tue,2,0.5
math,T179,B-CR-001,Tue,3,0.5
math,T303,B-CR-014,Tue,3,0.5
math,T473,B-CR-053,Tue,3,0.5
islamic,T164,B-CR-026,Tue,5,0.5
french,T010,B-CR-014,Tue,6,0.5
music,T036,B-CR-015,Tue,6,0.5
math,T303,B-CR-058,Tue,6,0.5
arabic,T457,B-CR-059,Tue,6,0.5
islamic,T490,B-CR-060,Tue,6,0.5
islamic,T040,B-CR-061,Tue,6,0.5
geography,T348,B-CR-062,Tue,6,0.5
computer,T026,B-CR-063,Tue,6,0.5
social,T378,B-CR-064,Tue,6,0.5
english,T201,B-CR-018,Tue,7,0.5
math,T473,B-CR-043,Tue,8,0.5
math,T179,B-CR-036,Wed,2,0.5
english,T201,B-CR-037,Wed,2,0.5
math,T179,B-CR-002,Wed,3,0.5
math,T303,B-CR-013,Wed,3,0.5
math,T473,B-CR-045,Wed,3,0.5
math,T402,B-CR-046,Wed,3,0.5
computer,T026,B-CR-005,Wed,4,0.5
islamic,T164,B-CR-018,Wed,5,0.5
chinese,T032,B-CR-019,Wed,5,0.5
math,T303,B-CR-033,Wed,6,0.5
arabic,T457,B-CR-034,Wed,6,0.5
islamic,T490,B-CR-035,Wed,6,0.5
history,T363,B-CR-036,Wed,6,0.5
geography,T348,B-CR-037,Wed,6,0.5
english,T201,B-CR-018,Wed,7,0.5
math,T473,B-CR-037,Wed,8,0.5
arabic,T143,B-CR-024,Thu,1,0.5
math,T303,B-CR-070,Thu,1,0.5
arabic,T490,B-CR-071,Thu,1,0.5
english,T201,B-CR-030,Thu,2,0.5
math,T303,B-CR-076,Thu,2,0.5
math,T179,B-CR-002,Thu,3,0.5
math,T473,B-CR-041,Thu,3,0.5
library,T006,B-LIB-01,Thu,4,0.5
islamic,T164,B-CR-013,Thu,5,0.5
art,T022,B-CR-007,Thu,6,0.5
math,T303,B-CR-026,Thu,6,0.5
arabic,T457,B-CR-027,Thu,6,0.5
islamic,T490,B-CR-028,Thu,6,0.5
history,T363,B-CR-029,Thu,6,0.5
music,T036,B-CR-058,Thu,7,0.5
