subject,teacher_id,room_id,day,slot,confidence
math,T424,A-CR-008,Sun,1,0.5
arabic,T452,A-CR-009,Sun,1,0.5
math,T473,A-CR-048,Sun,1,0.5
math,T424,A-CR-003,Sun,2,0.5
english,T462,A-CR-004,Sun,2,0.5
math,T473,A-CR-024,Sun,2,0.5
math,T315,A-CR-035,Sun,2,0.5
pe,T016,A-PG-01,Sun,3,0.5
islamic,T476,A-CR-012,Sun,5,0.5
social,T460,A-CR-013,Sun,5,0.5
geography,T456,A-CR-014,Sun,5,0.5
islamic,T376,A-CR-089,Sun,5,0.5
social,T192,A-CR-090,Sun,5,0.5
science,T300,A-LAB-02,Sun,6,0.5
math,T473,A-CR-047,Sun,6,0.5
arabic,T297,A-CR-048,Sun,6,0.5
history,T144,A-CR-049,Sun,6,0.5
arabic,T452,A-CR-001,Sun,7,0.5
arabic,T232,A-CR-022,Sun,7,0.5
science,T300,A-LAB-02,Sun,8,0.5
math,T424,A-CR-006,Mon,1,0.5
arabic,T452,A-CR-007,Mon,1,0.5
math,T424,A-CR-004,Mon,2,0.5
english,T243,A-CR-005,Mon,2,0.5
math,T473,A-CR-028,Mon,2,0.5
math,T315,A-CR-035,Mon,2,0.5
islamic,T476,A-CR-007,Mon,5,0.5
computer,T028,A-CR-008,Mon,5,0.5
history,T451,A-CR-009,Mon,5,0.5
geography,T456,A-CR-010,Mon,5,0.5
science,T300,A-LAB-02,Mon,6,0.5
arabic,T297,A-CR-034,Mon,6,0.5
arabic,T452,A-CR-001,Mon,7,0.5
arabic,T232,A-CR-014,Mon,7,0.5
math,T223,A-CR-006,Mon,8,0.5
math,T424,A-CR-005,Tue,1,0.5
math,T473,A-CR-045,Tue,1,0.5
math,T424,A-CR-004,Tue,2,0.5
english,T462,A-CR-005,Tue,2,0.5
english,T243,A-CR-006,Tue,2,0.5
english,T181,A-CR-007,Tue,2,0.5
english,T421,A-CR-008,Tue,2,0.5
math,T473,A-CR-022,Tue,2,0.5
islamic,T476,A-CR-011,Tue,5,0.5
history,T451,A-CR-012,Tue,5,0.5
islamic,T376,A-CR-065,Tue,5,0.5
geography,T153,A-CR-066,Tue,5,0.5
science,T300,A-LAB-02,Tue,6,0.5
arabic,T297,A-CR-033,Tue,6,0.5
science,T300,A-LAB-01,Tue,8,0.5
math,T223,A-CR-006,Tue,8,0.5
math,T424,A-CR-008,Wed,1,0.5
arabic,T452,A-CR-009,Wed,1,0.5
math,T473,A-CR-045,Wed,1,0.5
math,T424,A-CR-003,Wed,2,0.5
english,T462,A-CR-004,Wed,2,0.5
english,T243,A-CR-005,Wed,2,0.5
english,T262,A-CR-006,Wed,2,0.5
math,T473,A-CR-031,Wed,2,0.5
islamic,T476,A-CR-015,Wed,5,0.5
islamic,T376,A-CR-055,Wed,5,0.5
geography,T153,A-CR-056,Wed,5,0.5
arabic,T297,A-CR-029,Wed,6,0.5
math,T215,A-CR-082,Wed,6,0.5
arabic,T232,A-CR-083,Wed,6,0.5
social,T378,A-CR-084,Wed,6,0.5
history,T451,A-CR-085,Wed,6,0.5
science,T300,A-LAB-01,Wed,8,0.5
math,T424,A-CR-008,Thu,1,0.5
arabic,T297,A-CR-036,Thu,1,0.5
arabic,T232,A-CR-053,Thu,1,0.5
library,T006,A-LIB-01,Thu,2,0.5
math,T473,A-CR-015,Thu,2,0.5
islamic,T376,A-CR-032,Thu,5,0.5
history,T144,A-CR-033,Thu,5,0.5
science,T300,A-LAB-02,Thu,6,0.5
art,T024,A-CR-003,Thu,6,0.5
math,T215,A-CR-067,Thu,6,0.5
math,T223,A-CR-068,Thu,6,0.5
math,T252,A-CR-069,Thu,6,0.5
arabic,T232,A-CR-070,Thu,6,0.5
history,T391,A-CR-071,Thu,6,0.5
geography,T348,A-CR-072,Thu,6,0.5
geography,T366,A-CR-073,Thu,6,0.5
math,T223,A-CR-001,Thu,8,0.5
