subject,teacher_id,room_id,day,slot,confidence
arabic,T336,A-CR-083,Sun,2,0.5
islamic,T387,A-CR-084,Sun,2,0.5
arabic,T336,A-CR-066,Sun,3,0.5
islamic,T387,A-CR-067,Sun,3,0.5
islamic,T407,A-CR-068,Sun,4,0.5
social,T207,A-CR-079,Sun,7,0.5
islamic,T407,A-CR-030,Sun,8,0.5
arabic,T336,A-CR-078,Mon,2,0.5
islamic,T387,A-CR-079,Mon,2,0.5
islamic,T407,A-CR-041,Mon,4,0.5
social,T245,A-CR-042,Mon,4,0.5
islamic,T387,A-CR-075,Tue,2,0.5
islamic,T407,A-CR-042,Tue,4,0.5
social,T280,A-CR-087,Wed,1,0.5
arabic,T336,A-CR-081,Wed,2,0.5
islamic,T387,A-CR-082,Wed,2,0.5
islamic,T407,A-CR-034,Wed,4,0.5
arabic,T336,A-CR-063,Thu,2,0.5
islamic,T387,A-CR-064,Thu,2,0.5
islamic,T407,A-CR-030,Thu,4,0.5
