subject,teacher_id,room_id,day,slot,confidence
arabic,T189,A-CR-069,Sun,2,0.5
islamic,T248,A-CR-070,Sun,2,0.5
islamic,T248,A-CR-056,Sun,3,0.5
arabic,T292,A-CR-062,Sun,7,0.5
social,T489,A-CR-073,Sun,7,0.5
islamic,T488,A-CR-022,Sun,8,0.5
islamic,T382,A-CR-068,Sun,8,0.5
arabic,T189,A-CR-063,Mon,2,0.5
islamic,T248,A-CR-064,Mon,2,0.5
arabic,T387,A-CR-066,Mon,7,0.5
islamic,T488,A-CR-015,Mon,8,0.5
islamic,T432,A-CR-048,Mon,8,0.5
social,T224,A-CR-084,Tue,1,0.5
arabic,T189,A-CR-064,Tue,2,0.5
islamic,T248,A-CR-065,Tue,2,0.5
islamic,T488,A-CR-036,Tue,4,0.5
social,T083,A-CR-037,Tue,4,0.5
arabic,T387,A-CR-054,Tue,7,0.5
islamic,T447,A-CR-064,Tue,7,0.5
islamic,T488,A-CR-017,Tue,8,0.5
islamic,T422,A-CR-041,Tue,8,0.5
arabic,T189,A-CR-068,Wed,2,0.5
islamic,T248,A-CR-069,Wed,2,0.5
arabic,T294,A-CR-053,Wed,7,0.5
islamic,T488,A-CR-003,Wed,8,0.5
arabic,T189,A-CR-051,Thu,2,0.5
islamic,T248,A-CR-052,Thu,2,0.5
islamic,T488,A-CR-022,Thu,4,0.5
arabic,T292,A-CR-057,Thu,7,0.5
islamic,T488,A-CR-010,Thu,8,0.5
