subject,teacher_id,room_id,day,slot,confidence
math,T223,B-CR-063,Sun,1,0.5
arabic,T373,B-CR-064,Sun,1,0.5
math,T223,B-CR-067,Sun,2,0.5
english,T388,B-CR-068,Sun,2,0.5
math,T408,B-CR-044,Sun,3,0.5
islamic,T375,B-CR-030,Sun,6,0.5
math,T408,B-CR-025,Sun,8,0.5
art,T024,B-CR-064,Sun,8,0.5
math,T223,B-CR-062,Mon,1,0.5
math,T223,B-CR-065,Mon,2,0.5
english,T388,B-CR-066,Mon,2,0.5
math,T408,B-CR-032,Mon,3,0.5
english,T388,B-CR-040,Mon,7,0.5
french,T010,B-CR-041,Mon,7,0.5
music,T036,B-CR-042,Mon,7,0.5
art,T028,B-CR-061,Mon,7,0.5
math,T408,B-CR-024,Mon,8,0.5
math,T196,B-CR-061,Mon,8,0.5
math,T204,B-CR-062,Mon,8,0.5
math,T223,B-CR-059,Tue,1,0.5
arabic,T373,B-CR-060,Tue,1,0.5
math,T223,B-CR-064,Tue,2,0.5
english,T388,B-CR-065,Tue,2,0.5
math,T408,B-CR-028,Tue,3,0.5
islamic,T375,B-CR-069,Tue,5,0.5
history,T219,B-CR-070,Tue,5,0.5
geography,T220,B-CR-071,Tue,5,0.5
social,T268,B-CR-072,Tue,5,0.5
english,T388,B-CR-034,Tue,7,0.5
art,T022,B-CR-035,Tue,7,0.5
math,T408,B-CR-022,Tue,8,0.5
music,T038,B-CR-023,Tue,8,0.5
math,T196,B-CR-062,Tue,8,0.5
math,T204,B-CR-063,Tue,8,0.5
math,T223,B-CR-058,Wed,1,0.5
arabic,T373,B-CR-059,Wed,1,0.5
math,T223,B-CR-065,Wed,2,0.5
english,T388,B-CR-066,Wed,2,0.5
math,T408,B-CR-026,Wed,3,0.5
math,T204,B-CR-059,Wed,3,0.5
pe,T004,B-PG-02,Wed,4,0.5
islamic,T375,B-CR-051,Wed,5,0.5
history,T219,B-CR-052,Wed,5,0.5
geography,T220,B-CR-053,Wed,5,0.5
computer,T026,B-CR-054,Wed,5,0.5
english,T388,B-CR-029,Wed,7,0.5
math,T196,B-CR-054,Wed,8,0.5
math,T204,B-CR-055,Wed,8,0.5
arabic,T373,B-CR-041,Thu,1,0.5
math,T223,B-CR-050,Thu,2,0.5
english,T388,B-CR-051,Thu,2,0.5
math,T408,B-CR-025,Thu,3,0.5
math,T204,B-CR-051,Thu,3,0.5
islamic,T375,B-CR-031,Thu,5,0.5
english,T388,B-CR-024,Thu,7,0.5
math,T408,B-CR-012,Thu,8,0.5
french,T008,B-CR-013,Thu,8,0.5
math,T204,B-CR-052,Thu,8,0.5
