subject,teacher_id,room_id,day,slot,confidence
arabic,T158,A-CR-023,Sun,1,0.5
arabic,T282,A-CR-069,Sun,1,0.5
math,T475,A-CR-012,Sun,2,0.5
islamic,T241,A-CR-045,Sun,5,0.5
history,T290,A-CR-046,Sun,5,0.5
geography,T295,A-CR-047,Sun,5,0.5
math,T475,A-CR-016,Sun,6,0.5
arabic,T158,A-CR-017,Sun,6,0.5
math,T271,A-CR-070,Sun,6,0.5
math,T380,A-CR-071,Sun,6,0.5
arabic,T387,A-CR-013,Sun,7,0.5
math,T475,A-CR-023,Mon,1,0.5
arabic,T282,A-CR-070,Mon,1,0.5
math,T475,A-CR-014,Mon,2,0.5
social,T207,A-CR-033,Mon,5,0.5
history,T290,A-CR-034,Mon,5,0.5
geography,T295,A-CR-035,Mon,5,0.5
math,T475,A-CR-011,Mon,6,0.5
math,T271,A-CR-050,Mon,6,0.5
math,T380,A-CR-051,Mon,6,0.5
arabic,T387,A-CR-052,Mon,6,0.5
math,T475,A-CR-021,Tue,1,0.5
arabic,T158,A-CR-022,Tue,1,0.5
math,T475,A-CR-014,Tue,2,0.5
islamic,T241,A-CR-023,Tue,5,0.5
islamic,T453,A-CR-086,Tue,5,0.5
islamic,T470,A-CR-087,Tue,5,0.5
social,T316,A-CR-088,Tue,5,0.5
history,T113,A-CR-089,Tue,5,0.5
math,T271,A-CR-044,Tue,6,0.5
math,T380,A-CR-045,Tue,6,0.5
arabic,T387,A-CR-046,Tue,6,0.5
arabic,T158,A-CR-013,Tue,7,0.5
math,T475,A-CR-022,Wed,1,0.5
arabic,T158,A-CR-023,Wed,1,0.5
math,T475,A-CR-017,Wed,2,0.5
pe,T015,A-PG-02,Wed,4,0.5
islamic,T453,A-CR-077,Wed,5,0.5
history,T113,A-CR-078,Wed,5,0.5
geography,T115,A-CR-079,Wed,5,0.5
math,T271,A-CR-041,Wed,6,0.5
math,T380,A-CR-042,Wed,6,0.5
arabic,T387,A-CR-043,Wed,6,0.5
arabic,T158,A-CR-007,Wed,7,0.5
arabic,T158,A-CR-017,Thu,1,0.5
math,T380,A-CR-021,Thu,2,0.5
islamic,T198,A-CR-014,Thu,5,0.5
islamic,T233,A-CR-015,Thu,5,0.5
islamic,T453,A-CR-052,Thu,5,0.5
geography,T115,A-CR-053,Thu,5,0.5
arabic,T387,A-CR-030,Thu,6,0.5
arabic,T158,A-CR-006,Thu,7,0.5
