subject,teacher_id,room_id,day,slot,confidence
islamic,T297,A-CR-021,Sun,4,0.5
islamic,T098,A-CR-047,Sun,8,0.5
islamic,T208,A-CR-088,Mon,4,0.5
arabic,T288,A-CR-043,Mon,7,0.5
islamic,T297,A-CR-044,Mon,7,0.5
islamic,T297,A-CR-016,Tue,4,0.5
islamic,T098,A-CR-075,Tue,4,0.5
islamic,T208,A-CR-076,Tue,4,0.5
social,T275,A-CR-077,Tue,4,0.5
arabic,T288,A-CR-026,Tue,7,0.5
islamic,T297,A-CR-027,Tue,7,0.5
social,T225,A-CR-068,Tue,7,0.5
islamic,T297,A-CR-009,Wed,4,0.5
islamic,T098,A-CR-059,Wed,4,0.5
arabic,T288,A-CR-026,Wed,7,0.5
arabic,T288,A-CR-087,Thu,3,0.5
islamic,T297,A-CR-088,Thu,3,0.5
social,T334,A-CR-089,Thu,3,0.5
islamic,T098,A-CR-056,Thu,4,0.5
arabic,T288,A-CR-028,Thu,7,0.5
