subject,teacher_id,room_id,day,slot,confidence
islamic,T476,A-CR-017,Sun,4,0.5
islamic,T448,A-CR-069,Sun,7,0.5
islamic,T476,A-CR-014,Mon,4,0.5
islamic,T463,A-CR-082,Mon,4,0.5
social,T249,A-CR-083,Mon,4,0.5
islamic,T448,A-CR-072,Mon,7,0.5
islamic,T476,A-CR-013,Tue,4,0.5
arabic,T463,A-CR-024,Tue,7,0.5
arabic,T463,A-CR-090,Wed,3,0.5
islamic,T476,A-CR-008,Wed,4,0.5
islamic,T448,A-CR-056,Wed,4,0.5
arabic,T463,A-CR-024,Wed,7,0.5
islamic,T448,A-CR-063,Wed,7,0.5
arabic,T463,A-CR-076,Thu,3,0.5
islamic,T476,A-CR-077,Thu,3,0.5
social,T326,A-CR-078,Thu,3,0.5
islamic,T476,A-CR-002,Thu,4,0.5
islamic,T448,A-CR-053,Thu,4,0.5
arabic,T463,A-CR-025,Thu,7,0.5
social,T171,A-CR-071,Thu,7,0.5
