subject,teacher_id,room_id,day,slot,confidence
islamic,T135,A-CR-018,Sun,4,0.5
social,T327,A-CR-019,Sun,4,0.5
islamic,T490,A-CR-046,Sun,8,0.5
islamic,T135,A-CR-015,Mon,4,0.5
social,T255,A-CR-084,Mon,4,0.5
arabic,T490,A-CR-042,Mon,7,0.5
islamic,T490,A-CR-031,Mon,8,0.5
islamic,T135,A-CR-014,Tue,4,0.5
islamic,T490,A-CR-072,Tue,4,0.5
arabic,T490,A-CR-025,Tue,7,0.5
social,T192,A-CR-066,Tue,7,0.5
islamic,T490,A-CR-025,Tue,8,0.5
islamic,T065,A-CR-057,Wed,4,0.5
arabic,T490,A-CR-025,Wed,7,0.5
arabic,T490,A-CR-079,Thu,3,0.5
islamic,T135,A-CR-080,Thu,3,0.5
islamic,T135,A-CR-003,Thu,4,0.5
islamic,T490,A-CR-054,Thu,4,0.5
arabic,T490,A-CR-026,Thu,7,0.5
islamic,T135,A-CR-027,Thu,7,0.5
