subject,teacher_id,room_id,day,slot,confidence
arabic,T487,A-CR-090,Sun,3,0.5
islamic,T434,A-CR-007,Sun,4,0.5
arabic,T487,A-CR-076,Mon,3,0.5
islamic,T434,A-CR-077,Mon,3,0.5
islamic,T228,A-CR-053,Mon,4,0.5
islamic,T310,A-CR-054,Mon,4,0.5
social,T277,A-CR-055,Mon,4,0.5
social,T238,A-CR-081,Mon,7,0.5
arabic,T487,A-CR-069,Tue,3,0.5
islamic,T434,A-CR-070,Tue,3,0.5
islamic,T228,A-CR-054,Tue,4,0.5
islamic,T228,A-CR-022,Tue,8,0.5
islamic,T434,A-CR-057,Wed,3,0.5
islamic,T228,A-CR-046,Wed,4,0.5
social,T293,A-CR-083,Thu,1,0.5
arabic,T487,A-CR-086,Thu,2,0.5
islamic,T434,A-CR-087,Thu,2,0.5
arabic,T487,A-CR-050,Thu,3,0.5
islamic,T434,A-CR-051,Thu,3,0.5
islamic,T228,A-CR-041,Thu,4,0.5
