subject,teacher_id,room_id,day,slot,confidence
arabic,T340,A-CR-058,Sun,2,0.5
arabic,T340,A-CR-039,Sun,3,0.5
english,T270,A-CR-040,Sun,3,0.5
english,T322,A-CR-041,Sun,3,0.5
islamic,T381,A-CR-046,Sun,4,0.5
social,T389,A-CR-047,Sun,4,0.5
arabic,T330,A-CR-057,Sun,7,0.5
islamic,T381,A-CR-018,Sun,8,0.5
islamic,T135,A-CR-059,Sun,8,0.5
islamic,T231,A-CR-060,Sun,8,0.5
islamic,T364,A-CR-085,Mon,1,0.5
social,T474,A-CR-086,Mon,1,0.5
islamic,T364,A-CR-053,Mon,2,0.5
arabic,T340,A-CR-035,Mon,3,0.5
english,T258,A-CR-036,Mon,3,0.5
english,T270,A-CR-037,Mon,3,0.5
islamic,T381,A-CR-030,Mon,4,0.5
arabic,T330,A-CR-060,Mon,7,0.5
islamic,T135,A-CR-040,Mon,8,0.5
islamic,T231,A-CR-041,Mon,8,0.5
islamic,T364,A-CR-075,Tue,1,0.5
arabic,T340,A-CR-051,Tue,2,0.5
islamic,T364,A-CR-052,Tue,2,0.5
english,T258,A-CR-033,Tue,3,0.5
english,T270,A-CR-034,Tue,3,0.5
islamic,T381,A-CR-029,Tue,4,0.5
arabic,T330,A-CR-045,Tue,7,0.5
islamic,T135,A-CR-032,Tue,8,0.5
islamic,T231,A-CR-033,Tue,8,0.5
islamic,T364,A-CR-079,Wed,1,0.5
arabic,T340,A-CR-060,Wed,2,0.5
english,T270,A-CR-028,Wed,3,0.5
islamic,T381,A-CR-021,Wed,4,0.5
social,T334,A-CR-086,Wed,4,0.5
arabic,T330,A-CR-043,Wed,7,0.5
islamic,T364,A-CR-070,Thu,1,0.5
english,T258,A-CR-025,Thu,3,0.5
english,T270,A-CR-026,Thu,3,0.5
islamic,T381,A-CR-017,Thu,4,0.5
arabic,T330,A-CR-047,Thu,7,0.5
