subject,teacher_id,room_id,day,slot,confidence
islamic,T434,A-CR-079,Sun,1,0.5
social,T064,A-CR-080,Sun,1,0.5
arabic,T228,A-CR-043,Sun,2,0.5
islamic,T434,A-CR-044,Sun,2,0.5
english,T096,A-CR-012,Sun,3,0.5
english,T230,A-CR-013,Sun,3,0.5
islamic,T483,A-CR-028,Sun,4,0.5
social,T454,A-CR-029,Sun,4,0.5
arabic,T042,A-CR-051,Sun,7,0.5
islamic,T483,A-CR-010,Sun,8,0.5
islamic,T248,A-CR-049,Sun,8,0.5
islamic,T269,A-CR-050,Sun,8,0.5
islamic,T434,A-CR-078,Mon,1,0.5
arabic,T228,A-CR-041,Mon,2,0.5
english,T096,A-CR-011,Mon,3,0.5
english,T230,A-CR-012,Mon,3,0.5
arabic,T042,A-CR-051,Mon,7,0.5
islamic,T483,A-CR-009,Mon,8,0.5
islamic,T434,A-CR-070,Tue,1,0.5
arabic,T228,A-CR-037,Tue,2,0.5
english,T096,A-CR-012,Tue,3,0.5
english,T230,A-CR-013,Tue,3,0.5
islamic,T483,A-CR-020,Tue,4,0.5
islamic,T248,A-CR-086,Tue,4,0.5
islamic,T269,A-CR-087,Tue,4,0.5
social,T351,A-CR-088,Tue,4,0.5
islamic,T483,A-CR-014,Tue,8,0.5
islamic,T434,A-CR-073,Wed,1,0.5
arabic,T228,A-CR-046,Wed,2,0.5
english,T096,A-CR-009,Wed,3,0.5
english,T230,A-CR-010,Wed,3,0.5
islamic,T483,A-CR-013,Wed,4,0.5
islamic,T248,A-CR-065,Wed,4,0.5
arabic,T042,A-CR-029,Wed,7,0.5
islamic,T434,A-CR-062,Thu,1,0.5
arabic,T228,A-CR-034,Thu,2,0.5
english,T096,A-CR-009,Thu,3,0.5
islamic,T269,A-CR-064,Thu,4,0.5
arabic,T344,A-CR-032,Thu,7,0.5
arabic,T042,A-CR-033,Thu,7,0.5
