subject,teacher_id,room_id,day,slot,confidence
islamic,T056,A-CR-068,Sun,2,0.5
arabic,T483,A-CR-054,Sun,3,0.5
islamic,T056,A-CR-055,Sun,3,0.5
social,T082,A-CR-057,Sun,4,0.5
arabic,T241,A-CR-061,Sun,7,0.5
islamic,T464,A-CR-021,Sun,8,0.5
islamic,T075,A-CR-066,Sun,8,0.5
islamic,T198,A-CR-067,Sun,8,0.5
arabic,T483,A-CR-062,Mon,2,0.5
islamic,T056,A-CR-050,Mon,3,0.5
islamic,T464,A-CR-034,Mon,4,0.5
arabic,T050,A-CR-065,Mon,7,0.5
islamic,T464,A-CR-014,Mon,8,0.5
social,T211,A-CR-083,Tue,1,0.5
arabic,T483,A-CR-062,Tue,2,0.5
islamic,T056,A-CR-063,Tue,2,0.5
english,T308,A-CR-047,Tue,3,0.5
islamic,T464,A-CR-035,Tue,4,0.5
arabic,T050,A-CR-053,Tue,7,0.5
islamic,T464,A-CR-016,Tue,8,0.5
islamic,T282,A-CR-040,Tue,8,0.5
arabic,T483,A-CR-066,Wed,2,0.5
islamic,T056,A-CR-067,Wed,2,0.5
english,T102,A-CR-038,Wed,3,0.5
english,T308,A-CR-039,Wed,3,0.5
islamic,T056,A-CR-040,Wed,3,0.5
islamic,T464,A-CR-026,Wed,4,0.5
arabic,T050,A-CR-052,Wed,7,0.5
islamic,T126,A-CR-065,Wed,7,0.5
arabic,T483,A-CR-050,Thu,2,0.5
english,T039,A-CR-034,Thu,3,0.5
english,T102,A-CR-035,Thu,3,0.5
english,T308,A-CR-036,Thu,3,0.5
english,T230,A-CR-037,Thu,3,0.5
english,T430,A-CR-038,Thu,3,0.5
islamic,T241,A-CR-088,Thu,4,0.5
islamic,T354,A-CR-089,Thu,4,0.5
social,T484,A-CR-090,Thu,4,0.5
arabic,T050,A-CR-056,Thu,7,0.5
